ID,IGF1.1,IGF1.2,IGF1.3,QC1,QC2,Rapamycin.1,Rapamycin.2,Rapamycin.3,VControl1,VControl2,VControl3
FT0146,5.083357041897301,4.865973721098187,4.947492553248876,5.157868254707049,4.185812499595447,5.117291246209527,,3.8836944590593365,4.811655656453936,4.629430490552441,4.710673512294196
FT0147,4.55788713813444,4.558791018786476,4.634813644696546,4.658958932174829,4.5275838945604985,4.573835085302764,3.196564166976065,5.580917984994972,4.69828902260208,4.707565134464392,4.579750512855452
FT0148,6.114244685078544,6.158742054173962,4.845300970176147,6.257300922231334,6.21756667066041,5.969159582290181,5.592123756333548,5.645519716551762,6.250958997507931,5.758294843180466,4.637878577172646
FT0149,3.8004183408784784,3.315309187847221,3.241436182245869,2.9889215982826416,3.525345231628302,3.5408665833610224,4.824369086715842,,4.109652564477191,4.145388300401933,3.839342360588403
FT0150,4.491328797826624,3.74059768810055,4.583857982970426,4.2606951386025305,4.2733908404567975,3.9885468537794626,3.971254268163674,,,2.684243614018534,3.7216631246395724
FT0151,3.982845158710399,3.946342397516963,4.1380148719746535,4.099839807981531,4.1119402131177525,3.091115473739486,4.158969424881173,,4.075980020433987,3.9248464469379054,4.152754586863542
FT0152,4.297163810024911,2.5173814072166465,4.217799377410345,,4.197748048676782,4.229218366087725,2.739351010559558,,2.3424720564708585,3.526765479088707,3.348297295423954
FT0153,2.9022081007213147,3.303754313604995,3.3232321595477714,3.2485998584443623,3.3649319837700573,2.998540814512792,3.0657561176610253,,2.8751029518441173,3.3932845786691312,
FT0154,4.154894716475342,4.032883106876484,2.9676067733239337,4.042403593370457,3.584716929189399,2.7690088112208007,,,3.9517676318374755,3.2425201133298285,2.998054936467909
FT0155,4.558681840192534,4.470426283523782,4.378613673463192,5.115746177627038,5.154060729650082,5.558396212909416,5.348253123085373,4.458803957865708,5.179107820714079,5.267315660148996,5.162408412906517
FT0156,7.164650504367952,7.061323270175863,7.1743951665630075,7.1820237606568496,7.178010262714329,7.176180533218803,7.158143045326623,6.801565821652945,7.17795780515608,7.224525067648602,7.1095697724090465
FT0157,3.9401611288785694,,4.745761384855419,4.490341923608927,4.5022790185805075,4.232419327422334,4.318785082587262,,4.221748019453815,,4.125023643714396
FT0158,4.749143303671504,4.322410256169048,4.604397186138128,4.577815275636477,4.61465979655529,4.725847896887032,4.898547812142075,,4.438158575257753,4.474005206475159,4.417897357329409
FT0159,4.524755771175382,4.3865566151866435,4.538532056430387,,4.5944921909905485,4.3756930834563565,4.32024623173395,,4.4049783164098795,4.475926704382684,
FT0160,4.16266517388406,4.1183070002949105,4.362568504937265,4.07940681631268,3.188438658952132,3.260382396009269,,,,3.317969173337175,2.924668930612747
