mz,rt,quality,annot_ms1,IGF.Mean,Rapa.Mean,QC.Mean,VC.Mean,ttest.igf_vs_Rapa.meandiff,ttest.igf_vs_VC.meandiff,ttest.rapa_vs_VC.meandiff,ttest.IGF_vs_Rapa.pvalue,ttest.IGF_vs_Rapa.logpvalue,ttest.IGF_vs_VC.pvalue,ttest.IGF_vs_VC.logpvalue,ttest.VC_vs_Rapa.pvalue,ttest.VC_vs_Rapa.logpvalue,ttest.IGF_vs_Rapa.fdr,ttest.IGF_vs_Rapa.logfdr,ttest.Control_vs_Rapa.fdr,ttest.Control_vs_Rapa.logfdr,ttest.IGF_vs_Control.fdr,ttest.IGF_vs_Control.logfdr
580.0582047465977,409.6962727272727,0.9580374956130981,Unknown,5.3744292331855625,5.023078598055252,5.247596331007534,5.245133426892858,0.3513506351303102,0.12929580629270454,-0.22205482883760563,0.26409662209379325,0.57823715356554,0.044353001183120515,1.3530769879366586,0.435286662828056,0.36122463941029276,0.9029448569380815,0.04433877134624689,0.9594490591941168,0.017978078665032645,0.8328109251977478,0.07945358618487196
580.2618326665587,291.26590909090913,0.9607335925102234,Ergotamine; Streptomycin; Ergotaminine; Streptomycin sulfate,3.8696237203682107,4.189845605928805,3.6616069970666185,4.352463932806933,-0.3202218855605943,-0.48284021243872255,-0.16261832687812827,0.49344500092485477,0.3067612464916978,0.3316382118522599,0.47933543517700733,0.2941043454968545,0.5314985585892831,0.9241583043832847,0.03425362961167624,0.9594490591941168,0.017978078665032645,0.8971514435284977,0.04713423974610384
580.5881642480508,494.0541,0.832503080368042,Unknown,3.2121728345764615,3.403281978243942,3.8736000444147796,3.8305656925043814,-0.19110914366748055,-0.6183928579279199,-0.4272837142604393,0.6429426480923335,0.19182776537733384,0.07615026501241785,1.118328580926357,0.3177793560930201,0.4978743192938189,0.9369241981387926,0.02829554429014519,0.9594490591941168,0.017978078665032645,0.8655999289281896,0.06268278789611986
580.639706244616,44.558181818181815,0.9713873863220215,Unknown,4.223648957692391,4.831963818413375,5.452363299487114,4.2781277342180015,-0.6083148607209843,-0.054478776525610506,0.5538360841953738,0.5583485098598653,0.25309463858473863,0.9542237425777075,0.02034978171735345,0.6136399984393188,0.2120863398424444,0.9241583043832847,0.03425362961167624,0.9594490591941168,0.017978078665032645,0.9946731882040908,0.002319588474226985
580.8132749215714,273.22845454545455,0.8652179837226868,Unknown,4.819962664611129,4.545356314822339,4.587913856160865,5.2632754770369266,0.2746063497887903,-0.44331281242579745,-0.7179191622145877,0.7329632867024534,0.13491777813083428,0.2550851237120715,0.5933148682351536,0.3954010802076424,0.40296214855907486,0.9663492948724162,0.014865865907165716,0.9594490591941168,0.017978078665032645,0.8906584929769418,0.050288786475247975
580.907718160711,376.51480000000004,0.8661049604415894,Unknown,3.8338849073058334,3.977855864993529,3.9764338455014974,4.145366763833304,-0.14397095768769574,-0.31148185652747085,-0.1675108988397751,0.40128391171044575,0.39654825166769986,0.010685591909872056,1.9712014158423263,0.34465441600627106,0.46261615258291217,0.9163315901959459,0.03794734103370792,0.9594490591941168,0.017978078665032645,0.4740273807397159,0.32419657191087264
581.9076155427452,510.9985,0.8126944899559021,Unknown,3.6412142097927025,3.7659331758838284,4.324413726713118,3.814836780823877,-0.12471896609112587,-0.1736225710311743,-0.04890360494004842,0.7563145351862496,0.12129755306082336,0.6646164405446792,0.17742891982901746,0.665792296513701,0.1766612341131842,0.9729310862067414,0.011917920204476634,0.9636174359089607,0.01609535038131093,0.9275028178685516,0.03268476227043276
582.1912431141595,524.6923333333333,0.6163561344146729,Unknown,3.2667438053757203,3.2019636396427287,3.650894113939306,3.1966657247049635,0.06478016573299161,0.07007808067075683,0.0052979149377652135,0.8659319915158439,0.06251621522191157,0.8553549940949265,0.06785360459409553,0.9707061694051995,0.012912210171777511,0.9958036908894162,0.0018262683699224313,0.9956038985944459,0.0019134114459875644,0.9590639928757035,0.018152413866264566
583.5940430259749,144.60381818181818,0.7876589894294739,Unknown,2.953428728035495,3.5380124314139896,3.2628945503746496,3.5209292533877865,-0.5845837033784944,-0.5675005253522913,0.017083178026203072,0.14294418292532754,0.8448335134422945,0.15199868033621652,0.8181601826156687,0.9324087713566925,0.03039364963677553,0.9029448569380815,0.04433877134624689,0.9925048770991349,0.0032673504670761443,0.8807334056974399,0.05515553081141013
583.9356301846884,61.10790909090909,0.8831387758255005,Unknown,3.1466098015283035,3.1957390959010445,3.347758452053319,3.3742855926546906,-0.04912929437274105,-0.22767579112638714,-0.1785464967536461,0.8779410310459719,0.05653465351461812,0.2632101577660143,0.5796973545086742,0.5992697486305534,0.22237764510415056,0.9958036908894162,0.0018262683699224313,0.9594490591941168,0.017978078665032645,0.8906584929769418,0.050288786475247975
