
ID,IGF.1_1_Met_PB_06.12.20,IGF.1_2_1_Met_PB_06.12.20,IGF.1_3_1_Met_PB_06.12.20,Rapamycin_1_Met_PB_06.12.20,Rapamycin_2_1_Met_PB_06.12.20,Rapamycin_3_1_Met_PB_06.12.20,QC1_wdh,QC2,V_Control_1_Met,V_Control_2_1_Met,V_Control_3_1_Met
ID311,4.83535771119756,,4.89043994127347,,,,,,,,
ID312,5.43958632027437,5.40123734408494,5.41621696100877,5.56060706948068,5.55678344452263,5.56261019654184,5.55075081777019,5.53212884779602,5.45901074113545,5.53496706117082,5.50017589267865
ID313,4.70833617261548,4.72995928192458,4.73650461232504,4.73153275765347,4.69109316255638,4.54476056475732,4.71837847095198,4.70561201587406,4.55001465402705,4.69708235507981,4.75382100298009
ID314,4.13428868831865,,4.24267881301973,,4.1751132041283,,4.15615576409988,4.21357762645048,4.08003577013956,,4.09317810311557
ID315,6.12589670441956,5.82846176039582,6.02357726719574,5.98907351377178,5.86149698993711,5.75380182204139,6.02115953810195,5.99069542696053,5.80059147118649,5.52975719642003,5.52040980072473
ID316,,5.09923370946835,5.13266265502042,5.13375151846381,5.16030509955374,5.1291751285898,5.12973289311025,5.08631533041769,5.17070511421996,5.02748973241435,5.19498467274361
ID317,4.21241524407478,4.2546785693753,4.17767637456027,,,,4.08090900529016,4.11604060617001,4.3725532806524,4.35062317874441,4.32834914551314
ID318,4.66830569067999,4.64187883723522,4.7273547488854,4.61531406445376,4.63549994547431,4.44317733376686,4.72099581022946,4.68805335569001,4.7104787302486,4.7714248221629,4.70838064290413
ID319,,3.90231317371176,3.99616619010818,,,,,,,,
ID320,5.19852403581012,4.90363454950442,5.10333886945543,5.08565362608546,4.97006569750183,4.87938865149668,5.12328396475253,5.0710845258582,4.88036935588366,4.82638520355571,4.66265776997088
ID321,,,,,,,,,,,4.45871675292407
ID322,3.99662041544964,3.93102223245248,3.98166634613534,4.20277369259935,4.16788679268252,,4.1612545818871,4.20742679793585,4.22092986610188,4.33563689594575,4.27663178112777
ID323,4.54536373282192,4.56200482551917,4.62910180462713,4.17925717271383,4.36236205141556,4.19460409710264,4.38022526711978,4.39022461368906,,4.0838650549779,4.03030458829244
ID324,6.17012878040535,6.17320846800875,6.29870273035754,6.29253810858081,6.14786403434292,6.35593367978282,6.28707042870741,6.25481132279798,6.28641571240497,5.86608011225816,5.92416954139108
ID325,,4.5914063359517,,,,,,,,5.21734508328685,
ID326,5.38558780296818,5.37856503930353,5.48247455961857,5.47414272751967,5.34318001421747,5.53739355202215,5.47178128488347,5.42269327034369,5.47538959617368,5.05652185796932,5.10648705875039
ID327,,,,,,,,,,4.46544008823989,
ID328,4.23048483332629,4.1017019287408,4.19106259582415,,,,4.07305165065686,3.94336582723151,3.94581585781538,,3.95260616152631
ID329,,4.07522471375826,,,,,,,,,
ID330,4.15031422169903,3.92150430350465,4.12011753574321,4.23840356145149,,4.33671638824465,4.32037379146151,4.2344424945191,4.26285113879932,4.17483730194548,4.1530266193807
ID331,,,4.03652778590226,4.32605007195124,4.1720842408979,4.34377028521063,4.29088651293573,,,,
ID332,4.84647328610711,4.83238783249847,4.93230872835792,4.97593655678713,4.82157181259084,5.01710561033826,4.98536366197879,4.88215365739019,4.93172421034369,4.61583124681627,4.64373519495142
ID333,4.40804241737079,4.46254646534759,4.42317354768091,4.15039359033357,4.2227457123606,,4.34827170674463,4.30579691438947,4.24359155914238,4.29660200708489,4.31776383187827
ID334,4.43731671183948,4.41522048364464,4.40319472473395,,,,4.42055279136087,4.31572701017786,4.36242481563728,4.38944733001791,4.4913299390932
ID335,,,,4.25175117572426,4.14928068298188,4.05149452241911,,,,,
ID336,4.66387702769764,,,5.39587336254597,5.39378526752467,5.29250349969968,5.29202804672418,5.2856198572212,5.29239513529634,5.34303624938468,5.34870879684574
ID337,4.48961042658464,,,,,,,,,,
ID338,4.4661047557126,,,,,,,,,,
ID339,7.17492951121723,7.09510767253278,7.17990562019011,7.21702549769529,7.18688938831771,7.17433731524013,7.21126014022144,7.2096224707539,7.15896169074008,7.21850648901885,7.17869796880108
ID340,5.59386154865808,4.81627305971469,4.75866097751897,3.96442021142344,4.15407490821106,3.88517245186329,4.45348770625078,4.52926788132506,4.19734722323824,4.06740713236048,4.16437761023601
ID341,,,,4.47489182227909,4.51267008594329,4.42131351674759,4.39021391755909,4.39414897445475,4.39349107623253,4.44911270807443,4.40879317444535
ID342,5.93741151332671,5.87433165809806,5.95449201655402,5.99082025887079,5.9828421429665,5.93721736368028,5.98600384947042,5.98339242006967,5.93016515252601,5.98604201534469,5.96933208792529
ID343,4.85773381814093,,,,,,,,,,
ID344,4.84920821453708,5.72301571340244,5.54026388999251,4.64194522191118,4.7781870669191,4.40486749997533,4.87624253325024,4.93392729069763,4.55465696395385,4.57043320619371,4.80729632289879
ID345,,,,,,,,,4.15069056003679,,
ID346,5.26330486219116,5.21508525169208,5.27365697764123,5.30628773121683,5.31313205515774,5.27409839803385,5.33060296301627,5.32656844904935,5.23076107071067,5.33979189380078,5.29679383068365
ID347,4.74528752148577,4.62229462746118,4.73139046046651,4.85082394237804,4.90558119453441,4.99271770038692,4.78745157135011,4.83056788481457,4.57057122246504,4.65899077394148,4.63650105514919
ID348,4.74406389136993,4.58724704224653,4.65304103446718,4.53606320481532,4.45047322668631,4.30477087962833,4.6451308871985,4.62871026965812,4.66385682798153,4.69431770876669,4.68658421377
ID349,6.2842608981342,5.87047517845178,6.08440471521106,6.16552171034403,5.94521130791698,5.95344837039451,6.08568992695365,6.06329606729369,5.87718074908622,5.55458468816827,5.70017178810895
ID350,,,,,,,,,,5.07793242907417,5.02739756001838
ID351,5.40851436228384,5.0223062971908,5.24251784734872,5.28383094726285,5.11823913240242,5.10884743259022,5.23619261020195,5.23738809278516,5.04153737287286,4.79744234752632,4.83978001793448
ID352,4.71570795334428,4.67831248692438,4.60197855256723,,,,4.09725178878543,4.06503225983086,4.54946426734039,4.33961674677353,4.41965717821526
ID353,6.75753205640873,6.74369741830074,6.82977729785153,6.85070714932027,6.67722605304062,6.87792410393912,6.90038652472005,6.78996428346302,6.88646153130657,6.48478796845131,6.42753207549976
ID354,3.9885493940674,3.98584940109323,3.95404816711192,,3.8672212019329,,,4.0188802209597,4.05516720373307,3.99883346832004,4.08153326616307
ID355,5.93898036848444,5.96837787113549,5.99380193482125,6.03779060853073,5.9039767068253,6.00078734960113,6.07352765093257,5.97388107651357,6.02353213312792,5.67445777488202,5.61395965386766
ID356,5.83542514007357,5.82327223586076,5.84569766770794,5.712532640437,5.71974275710958,5.58889666934034,5.86924179203105,5.84866815664077,5.70407560458646,5.83502593545583,5.78691383896976
ID357,5.38318883501981,5.3461097388991,5.42385663327166,5.44393471631785,5.27686014820817,5.47563191872157,5.51122608626955,5.43510421626399,5.47644760404879,5.13624603325036,5.02691904727625
ID358,4.89545169909325,4.86439556532949,4.90138909924616,4.78020387668456,4.78409873217959,4.67041686643304,4.93509761936176,4.89025874207583,4.76053139362673,4.88613919328427,4.85104814647286
ID359,4.61125077332343,4.61864689398331,4.59505993971478,4.66806923164175,4.540435212826,4.76089530665774,4.71870735390343,4.67915462428791,4.71525378930134,,4.35766885283452
ID360,4.57978632028435,4.44661754816619,4.62694827845929,4.42778564405833,4.37101678684788,4.3287261884076,4.62531626429073,4.52572929741478,4.56163489618562,4.57339733248719,4.49727697177877
ID361,5.24519960795737,5.1971321943744,5.16351353231077,4.88336868353008,4.92541185334288,4.72679013551319,5.14111898394446,5.11192846246673,5.10253475438999,5.15848719527783,5.12656051011676
ID362,4.74720145608756,4.59056094126474,4.57340751723098,5.70605996459126,5.70472490107562,5.49950530657765,5.41729904870909,5.41368132700403,5.34291710067451,5.42373673481975,5.35254874009831
ID363,4.78838624295151,4.72397584589782,4.77190473010918,,,,4.65090692062115,4.65388179721878,4.81799458335401,4.84222237493099,4.82240184598319
ID364,,,,4.69541724846245,4.69650253257858,4.52153806273098,4.45971278489903,4.45178361879046,4.36790420743222,4.48712638112197,4.39169264177364
ID365,,,,,,,,,,,4.02696387172537
ID366,4.49384737865485,4.41188966343037,4.52202197347465,4.02736720361514,,3.88515232547882,4.36721663735932,4.35276384584068,,,
ID367,,,,3.95398884996602,3.99392896959535,,,,,,
ID368,4.29535959419212,4.23686451775073,4.22723563704457,4.0710484325985,4.10052799307239,3.97234707903997,4.23910069969226,4.16210253122435,4.36663502217384,4.37589296838106,4.23570562497645
ID369,4.16625899016828,,4.16676253436062,4.25602636493998,4.33780350331981,4.36194576152793,4.24295678976237,4.28688954469687,,,4.03133028301325
ID370,4.96742466066642,4.92215313241083,5.11649860689239,4.96615053320914,4.88784978567566,4.80336837618132,5.02367054710404,4.98789201745358,4.86387811886744,4.46637354620624,4.61248092762875
ID371,4.31232196782377,4.15729436436918,,4.2391397918853,4.16914358857878,,4.28065382176297,4.28485778934298,,,
ID372,4.88649879381708,4.9645902725074,4.85425939730198,4.31159117406927,4.20118480831087,,4.65891505862736,4.58549607851953,4.59634860951906,4.66962218404913,4.6607473845539
ID373,,,,,,4.19732750466472,,,,4.46420486132971,
ID374,4.8003753395491,4.81441557463866,4.93115663821886,4.76150277112926,4.76753694779539,4.79744992852785,4.82318497086883,4.80112958638285,4.84570460937721,,4.54377003051078
ID375,4.26461829117048,4.21748654861805,4.19814824430106,,,,4.06239256114695,4.05609485320295,4.1403394830084,4.08619389941396,4.01820242419505
ID376,4.37887806371901,4.36308268656336,4.4221663437705,4.42343777788064,,4.48104909768407,4.45783367022864,4.34451483326614,4.42741792085486,4.16709786730017,
ID377,4.3276675656567,4.46694094234797,4.36797699879083,4.39072418246177,4.31766545744448,4.45786060994256,4.47121893587659,4.42013756367852,4.40836724152296,4.35998593845861,4.4479465979396
ID378,4.8149778356895,4.81027388106311,4.87001083547661,4.64413048572263,4.68682848098001,4.36758981981889,4.76917239835194,4.74010814448891,4.60885443340634,4.74333425109803,4.88562620150288
ID379,6.70791805019604,6.74835898151983,6.79685558479467,6.87513274332365,6.65146856276729,6.91321681989651,6.85411785884191,6.73291186426405,6.94501237523041,6.47354201898684,6.40652234430846
ID380,4.42775323332193,4.36304487552822,4.37369573419492,4.23038682662201,4.24544928487787,4.12392280588088,4.30456664073398,4.2372424938877,4.17856531843855,4.22369928360059,4.17212502670843
ID381,4.43218289373672,4.42574297509397,4.41611218404576,,,,4.22594211858652,4.16420344820264,4.16139979442326,,4.11527845550757
ID382,5.93842554228016,5.98289933908399,6.03030981540487,6.08495272748857,5.89765816061002,6.14884424953268,6.08116268406557,5.96323589935427,6.16318028106309,5.70673174026387,5.63439243897355
ID383,4.16704435924575,4.23461821025019,4.25619682179533,4.06520138699809,4.07247132452551,,4.13187427569883,4.05897394148312,,4.15351635925634,4.21615346707085
ID384,4.37672057542594,4.47202564273255,4.48093420192523,,,,,,,,4.27077950000384
ID385,4.44141531096595,4.47511461796628,4.42339738139846,,,,4.36779989752753,4.3593750150872,4.65231934598662,4.50945596921237,4.58081368065596
ID386,5.34840656028175,5.35792557532293,5.43821613872887,5.46028800362863,5.32250222602538,5.5702797359433,5.46322190241179,5.38523592164594,5.58612291757736,5.13319947595562,5.06919356615121
ID387,4.69804262382206,4.69827511832566,4.72670873541799,4.75028624229254,4.59231924893367,4.82226856417728,4.80451539541489,4.62176345879458,4.80204596450552,4.40237082745053,
ID388,4.21256105389208,4.11111636391909,4.18436899703273,4.10023825964532,4.15824143809881,3.99672573592742,4.22721182091404,4.18745924569346,4.13161042097278,4.22811152792504,4.20407729702152
ID389,,,,4.36608840949057,4.36050527477179,4.16768671962619,4.41385747471864,4.37832739706636,4.48221634718143,4.52966965131259,4.47475562038885
ID390,5.52324417753474,5.45060019957505,5.50165267192517,5.32624069735057,5.358710025481,5.11200788565272,5.44788476864151,5.42847613527872,5.5303281238633,5.36956791649044,5.45855201770184
ID391,5.42957851338583,5.36131548976002,5.43678941542206,4.81815505191119,4.85573336463325,4.67656152476152,5.27721358547635,5.2461590815034,5.23720298097732,5.30987431093271,5.27099647972334
ID392,4.49100949747461,4.46408648473665,4.49161037422745,4.33999348163173,4.35137508306273,4.15191226225705,4.45094038601614,4.44773006104102,4.50524131720639,4.38137867945407,4.47495455394968
ID393,4.15479713160228,,,4.19847716309996,4.23054159875888,,,4.16801236371299,,4.17599836295688,4.15070688962331
ID394,4.45285048061381,4.41380717157792,4.45615190448388,,,,4.29599397066988,4.27809456050751,4.27102288471415,4.36011556630586,4.31543869820975
ID395,4.32135869870911,4.34593124930821,4.3609304519795,4.40237579429922,4.45017284740722,,4.3808647485912,4.35049748711553,4.2394218312678,4.35939403634913,
ID396,4.78148101419519,4.7075558262068,4.54055790688778,4.49760118158796,4.6876976639392,4.63072488299984,4.71223693223621,4.74222535046725,4.85803171332655,5.05639398607213,4.72016183489826
ID397,5.00699044786154,5.60656222077788,5.67701999269975,5.04674202290976,4.99227184152795,4.79689029258074,5.37387836241182,5.33422515611024,5.02998826779326,5.10050708422758,5.10902529685958
ID398,5.67293608454968,5.35719070285759,5.50435789642932,5.54469138659731,5.39726384763847,5.29300482327658,5.53566227342301,5.4655287450176,5.30209890248227,4.95514164212705,5.0563673137243
ID399,4.77099455561393,5.64025750259077,5.69011368312324,4.75122187360123,4.75270836326232,4.509799321953,5.16014912798854,5.18617245736849,4.80208451338251,4.86234478986068,4.9979974197144
ID400,4.29558213487017,,,,,,,,,,
ID401,5.37327873378173,5.35997362163833,5.41913050298577,5.09676833789899,5.11003469808345,5.01441792782799,5.29885623207722,5.27366477841601,5.35312153341164,5.35922477953861,5.36634859937785
ID402,,4.79505511786678,4.83455628626856,4.07870209758862,4.06258235127471,,4.42797399834688,4.4739543227917,,,4.32779467880843
ID403,6.48869992610656,6.50738430443995,6.51125042982484,6.59188480481691,6.39740883359434,6.6365141227104,6.60539644507577,6.48577432056443,6.61852166981889,6.13196609487939,6.13831815519795
ID404,4.32224203765659,4.27453242838885,4.33559960737291,4.02982139103784,3.98642817477495,,4.215145101344,4.33198225286872,4.25771402075851,4.34562439229296,4.29398861278014
ID405,5.74104240774588,5.76948648544504,5.76727035953202,5.84071004821246,5.67866757488849,5.9198317244347,5.85269515066225,5.76740037876466,5.84159118810296,5.44322428741635,5.45049515583174
ID406,4.73632846675089,4.71444589024673,4.76308442590535,4.44540019026597,4.46622238489061,4.39677029772438,4.64326579955973,4.62597135140142,4.74356569283722,4.71148416472652,4.72954418813344
ID407,4.43863136678925,4.22968263882166,4.31000076041481,4.5517606337546,4.56223854858161,4.61208267875707,4.53829687622912,4.4722179813013,4.49457156093916,4.56100566524518,4.49213751264135
ID408,4.63505878080945,,4.56599335489322,,,4.79894301197496,4.6766016715553,,,,4.73898698730871
ID409,5.19128355518996,5.22820150403775,5.31637697675125,5.2559064815222,5.20062507693566,5.32891397084766,5.32626567115487,5.26778651697969,5.31198898055765,4.90450668132891,4.89955289430012
ID410,4.44683465557367,4.47220018201358,4.63504214930472,4.60648750131647,,4.5631945464685,,,4.60172995018647,4.16506369738972,
ID411,4.17822303588231,4.12834025646277,4.14567767851331,4.05902783513818,4.19149567404613,,4.26389464630357,4.18496967290744,4.30417716750261,4.36752221648196,4.31554383654184
ID412,,4.53493420714191,,4.68521731088566,4.69231323044302,4.6905054063069,4.67456357479366,4.6563389586728,4.64975576554752,4.68140708292831,4.62819264338004
ID413,,,4.28007518084376,,,,,,,,
ID414,4.16193798148705,4.25787541731534,4.18957856293315,4.36720868824606,4.39113625034242,4.12940774733875,4.33307409922457,4.35248026669615,4.30258025470793,4.37483415840395,4.37207959596342
ID415,4.44661115395621,4.36020409959965,,,4.24686005162926,4.20014347805442,4.36853611187825,4.42052694810541,4.11776678461245,4.35422604196348,4.28472005017278
ID416,4.48444892407559,4.46470827869097,4.63083428440299,4.60501980399867,4.74382142600251,4.6899927313706,4.64804453365977,4.59780330195291,4.35279855877322,4.41271833263683,4.44174764120845
ID417,4.59228935806306,4.59749581054975,4.89344695688068,4.65904357748644,4.65665143538637,4.49814029895037,4.7771737605679,4.76100495712431,4.63495241410762,,4.38943560986789
ID418,6.02282953569556,5.7629186091674,5.65249688174733,5.33169323686826,5.63335001868185,5.45817617022724,5.88922572747297,5.8698526630696,5.9803100058452,5.91866075380762,5.73571494979278
ID419,6.00069988591703,5.57355795929546,5.82547294344683,5.88592473164299,5.73813947399591,5.66023474177357,5.80080702339316,5.76799734908294,5.62586990921121,5.31138441953171,5.42693269827967
ID420,4.91798078218394,4.89217447339787,,,4.60899033458622,,4.77726177867145,4.80333325722536,4.90958035971277,4.85467431761094,4.64129001846227
ID421,5.40603214956271,5.7151962391118,5.8050496362216,5.51129158314973,5.39091966102675,5.29918923438565,5.71962052294095,5.65455869874022,5.49953865072718,5.48633091219447,5.44747453389439
ID422,5.20610210020727,4.82293427583131,5.03028695838622,5.10471843267924,4.92278222272815,4.90222934981511,5.03029156228546,4.99988809066188,4.82596156223057,4.54601470689431,4.7558282379164
ID423,5.34147539827256,5.08019401074431,4.97671370544541,4.66253621046084,4.96228586869549,4.80012199973923,5.2049665372527,5.18325432073123,5.28587625728146,5.264829632185,5.04713208083135
ID424,4.47514445485098,4.7571599129276,4.81740311924639,4.55453389250429,4.41562073018666,4.37578814974938,4.75954708716869,4.70856415914995,4.55970377965062,4.5206291074711,4.52880459351338
ID425,4.11416776542559,4.37567473635579,4.47968532834337,4.26210881086967,4.15091043042411,,4.41119490069905,4.34306718819221,4.17811770650321,4.19251656531017,4.13999505560386
ID426,,,4.24883628663948,,,,,,,,
ID427,4.55155865860278,4.55417900713692,4.53812109201864,,,,4.39237720504342,4.32285715748992,4.44419881471127,4.46216262351565,4.43780313271648
ID428,4.2068804983599,,4.17704365962055,4.43924949562621,4.27278761923853,4.35082510832066,4.3498369523917,4.27411870479514,4.35431448903716,4.31666364594517,4.18029375298129
ID429,4.45656399257011,4.44150621242863,4.628355217418,4.56502240948016,4.56379158403914,4.40963012927612,4.59716972040465,4.5966207317575,4.52544933503776,4.78376945249485,4.71052249675895
ID430,4.15837325545207,4.26260566141551,,,,,,,,,
ID431,5.2504810809081,5.16500161741277,5.07226603839283,5.12301307269145,5.0568799532607,4.98404761558087,5.2413724166891,5.24372327255027,4.99129475255732,5.15545735132463,5.07436489964671
ID432,4.32259631918533,4.25849298681122,4.43907874646262,4.2374190565937,4.17802852929589,,4.24160306957295,4.29644039311551,,4.38663253875496,4.34482042419892
ID433,5.48044792074224,5.43312133910823,5.46988938076622,5.60049618884656,5.62734173509665,5.60803342418191,5.58410285360227,5.55231501171167,5.50662258640175,5.54802531959585,5.54509276948885
ID434,,4.69561953529207,,4.69520276956588,4.71749224671252,4.67533698804365,4.69481923596304,4.65268829759677,4.55701298991033,4.63824278284287,4.66826204422027
ID435,,,,4.19485380619663,4.15987122973487,3.89758197344401,4.10358167017648,4.1015688604813,4.00253397860985,4.07686352820118,4.04953135346825
ID436,4.92965379665549,4.88568657540175,4.98722328517338,4.9109899317115,4.93166705912964,4.72135647559461,4.99034163417784,4.95512848365429,4.95572596775732,5.08034854603822,4.99987326605212
ID437,,4.18958632611334,,,,,,,,,
ID438,4.06726797029725,4.05778570575054,4.10313006999443,4.02796974163085,4.10251242018169,,4.09339864313385,4.11088685284331,4.08348122461456,4.18954548307911,4.15581887639501
ID439,4.50388340993959,4.49392797905933,,4.61560488434992,4.57388531336421,,4.78993762299102,4.6400929816333,,,4.50557240810918
ID440,4.18872052092309,,4.22901506580028,4.30200552365475,,,4.62080825728536,4.22463562909747,4.49791616344789,4.18669021424277,4.07030031268186
ID441,5.34447118946956,5.08164736769333,5.17559034568246,5.27019664265081,5.13178601495199,5.05804845317385,5.16548729904643,5.13160011760066,5.01064578059882,4.71711628064736,4.81609922291782
ID442,4.7732166603962,4.76855861991341,4.73922097291474,,,,4.60053035545327,4.57196516616712,4.8303594300639,4.76830091513217,4.78309290301264
ID443,4.71290879055046,4.6900361705674,4.7327694861142,4.73581788240846,4.70917265492073,4.61137407833888,4.78706280811576,4.74519351226253,4.62889599339782,4.70428841867571,4.74452416969107
ID444,4.64960599642033,4.36488388739253,4.4723377387261,4.57253079841074,4.41907897121069,4.34612269552792,4.5266856947208,4.44140448933611,,,4.1741562043741
ID445,7.17726592357081,7.10049302211792,7.17350389162015,7.21128962851972,7.20241058802673,7.16094638689048,7.2206826655851,7.19966755473414,7.14028474385003,7.22284089869536,7.19853813799896
ID446,4.30216195663441,4.34047741736491,4.24575840773449,,,,,,4.09023854275194,4.068897873814,4.16394390078333
ID447,6.1012580069773,6.0513254772166,6.11921851509917,6.14881363304972,6.13625383713152,6.0995478102753,6.15501432097143,6.12668024867516,6.07842061636307,6.14983843220991,6.13439326067169
ID448,4.14462143419129,4.19544523422718,4.20122390125531,,,,,,,,
ID449,5.40153722968812,5.36438022209083,5.42993424286942,5.45745847862009,5.46192832920544,5.40628912447555,5.46586522720062,5.45464009178513,5.38782302500911,5.46207632601015,5.4553433685917
ID450,4.41684446388263,4.37833356581107,4.42711206728096,4.46969601788376,4.46640076506417,4.36415174199684,4.45586192444324,4.42777171328431,4.37096445161423,4.44104638695481,4.46989471129979
ID451,4.34533944761045,4.40591917531369,4.40041422150868,4.32686522143044,4.36123610762268,4.16469589847867,4.31263309007327,4.32673198115734,4.16314578970585,4.32123271973587,4.46207024304501
ID452,4.1551103512998,4.07555938967841,4.13500101816402,,,,4.03598148176111,3.94733292831441,4.0233486038737,4.07416951960615,4.01977165294005
ID453,4.55772829973377,4.61506414152305,4.51122181126509,3.97973452997482,4.04429065412314,,4.39547034482925,4.49614233471663,4.82522393455068,4.75828551087387,4.84176399413731
ID454,5.57888469030859,5.23301236250323,5.42562518140937,5.48144063830352,5.32083503582561,5.26671700012914,5.43056988637563,5.38169120602402,5.17292026937554,4.98368818415437,5.12181482494278
ID455,,,,4.3648407228076,4.30442980569554,4.1175853500133,3.99827227809315,4.00657734750474,,4.09606485833034,3.95781429794005
ID456,4.82033870111126,4.55555614541747,4.73873712185248,4.76206218287578,4.61083030623848,4.53622692225107,4.7452261954353,4.73421432472705,4.51979927148726,4.34801163466004,
ID457,4.24385493271836,4.10657146328147,4.37413890954011,4.22470615539507,4.14016660680677,4.06085142240724,4.34616515253053,4.24717048238064,4.21095858993478,4.25709511822322,4.26348895531846
ID458,4.40116456009352,4.32426730261066,4.22193980995942,,,,,4.01379636573968,,,
ID459,,,,,,,,,3.90619770845785,,4.03589482470848
ID460,4.38308382158744,4.38408667498054,4.29431502140833,,,,4.32410475953773,4.31522177792935,4.30904022141524,4.31525258619549,4.28796213307756
ID461,,,,4.23318057254171,4.21534150042165,4.10430233658784,4.09712572468254,4.09066631609777,4.03855390856802,4.12761845126964,4.14947675980961
ID462,,,,,,,3.90983628979656,,3.9157159121918,4.17947613089784,3.83842760503147
ID463,4.80610637513798,4.66157583306747,4.63579666675132,5.36050343034982,5.40535721349588,5.08728100961032,5.34308936895664,5.35731336432309,5.22860418217101,5.33792000521796,5.26203318053813
ID464,5.23326026399371,5.28806352585369,5.22267203440083,4.69363480801527,4.72320205960944,4.3071221666885,4.91456480387278,4.90070481213545,4.8101052946639,4.82443993352127,4.99645622398798
ID465,4.28518862849406,,,,4.09230727076334,,4.19557837367961,4.14780388422336,4.24166639814278,4.28381716638529,4.21795410391307
ID466,,3.85807782350135,,4.49629666303712,4.54336256649327,4.26578939774444,4.51510311870555,4.51449120542087,4.39919928925149,4.43754589834588,4.40365642095808
ID467,3.98167344223536,3.89968354548806,,,3.88581684477932,3.85818792192059,4.00600871120297,3.91983419489581,4.04111711438896,4.07539716033905,4.07838975918504
ID468,4.59636892699892,4.54179385034438,4.47929402202784,3.88746081833947,3.94938586057945,,4.36809561159709,4.37196671971678,4.44616881873054,4.39993077914736,4.38720763537552
ID469,4.15300863426993,4.08420025656973,4.17947175189988,4.02457798242846,,4.0289480501353,4.14926061394007,4.07345225139815,4.05128732012001,4.15274872049456,4.17090314004767
ID470,4.38366552233876,4.48313023376717,4.44173542233636,,4.0525438581556,,4.2431651311691,4.22455598315069,,4.07928368822797,4.22887000991594
ID471,4.5210203240954,,,4.62383328263084,4.68042883009542,4.62286968469615,4.60931841774172,4.64558861068509,4.57814996060425,4.65485718025733,4.59242426038464
ID472,4.51744700249412,4.51638433349539,4.58918093086656,4.53496005588139,4.51506459877553,4.3512284433213,4.48292194760224,4.49390106696919,4.31561915432143,4.48100602554118,4.57623351670926
ID473,4.63605828686776,4.48564829166321,4.53006064430487,4.50739201336587,4.45824900539704,4.34658173713312,4.66722969267491,4.62038450657009,4.65985549207252,4.60494072642465,4.57933288771941
ID474,4.21499036315414,4.18570267621063,4.14500936922006,,,,4.11359528253513,4.09441613080146,4.27816300567695,4.27291546191773,4.26816092613929
ID475,4.34315492322675,4.31599487683723,4.31343292961091,4.36697045256464,4.42325792059758,4.25964658014998,4.28504368720488,4.30680912737161,4.14920198347033,4.25225938238927,4.37007035713074
ID476,5.47949290718283,5.43689321985941,5.48808674438481,4.87696422898986,4.9354940563731,4.6913378073082,5.31975367681306,5.29623411832297,5.26655693548098,5.34919303404943,5.34456816847239
ID477,4.56738768858396,4.51662677848982,4.58301027356752,,,,4.43376344921896,4.42026882196978,4.39160870141763,4.45026054548593,4.41004967512387
ID478,4.65505699102444,4.87655380223476,4.98715808143351,4.96200453063389,4.90249399826751,,4.92377478100504,,4.78810063708361,4.81246852388166,4.54125080296884
ID479,4.90457019978361,4.76580462847459,4.73740886562422,4.62692988660429,4.66777824321694,4.4740141090932,4.83749333316411,4.76832760402001,5.00192548915573,4.96193988167421,4.89058972546926
ID480,,4.15817706111151,4.15172371929676,,,,4.04656876659181,,,,
ID481,4.23053668577136,4.37143223875733,4.48382383084911,4.45411442596496,,,4.37177566393519,4.4011622402361,,,
ID482,4.00227056095702,3.96911200304928,4.11301422741548,,,,,3.98882622671289,4.01214142413993,4.2269894418824,4.16062858598115
ID483,4.3469094220207,4.25367946840794,4.16182821803548,4.07873766302386,4.14490357775362,3.944314125491,4.2430185358024,4.25890425902486,4.42600923018942,4.42575479664373,4.35175019447873
ID484,4.473453199358,4.48142934416296,4.40615957298829,4.03713712979762,4.24087667875221,,4.28910281542599,4.34300423981661,4.22046534734874,4.2218316902354,4.22839854518905
ID485,5.43394881440051,5.03822231261682,5.27543247401704,5.20001562891467,4.98324490999047,5.13608346145849,5.49627528701107,5.4465087548152,5.87718943755977,4.92620460751666,5.03853550789646
ID486,5.55519446121484,5.40929602987004,5.43386645149811,5.17196984432409,5.19142017010576,4.83178394511101,5.41733621363637,5.43015627966383,5.56889470541032,5.55260780283562,5.51750468385086
ID487,4.56691890426134,4.4649104994632,4.49580434637433,,,,4.48310524889842,4.47424948572646,4.6116969897587,4.57936586878999,4.55734530106034
ID488,4.11189740891453,4.02159965444719,,,,,,,,,
ID489,4.78237726146997,4.4251318204692,4.60087203727894,4.60146682812855,4.35735422658942,4.52445330187848,4.84511950457333,4.79052158626759,5.16331892038746,4.29919687747181,4.39563659187558
ID490,4.68158939539939,4.70966591612239,4.77562736294931,4.50930666983723,4.56344734758458,4.206427432211,4.65850656661904,4.61570739032423,4.53440711706194,4.63109807296673,4.79356961530334
ID491,4.13837119519062,4.07352693782531,4.32261142928367,,,,4.1978231487994,4.23556133297943,,4.2501328261336,4.22847845175991
ID492,,3.86994249424599,,,,,,,3.97649589472511,3.98921909708772,3.96145988485935
ID493,4.7046804061306,4.73779270759835,4.70560416577858,4.09171386112329,4.23633385594685,,4.48454108235117,4.44298412682654,4.44317530371485,4.41400536814015,4.42261431771005
ID494,,,,4.06540995167674,4.08943972339075,,4.00120734699335,3.94604882463377,3.92215602718694,4.02868435870878,4.0441921087148
