ID,General|All|ID,General|All|rtmed,General|All|mzmed,General|All|annot_ms1,General|All|annot_ms2,General|Extended|mzmin,General|Extended|mzmax,General|Extended|rtmin,General|Extended|rtmax,General|Extended|npeaks,General|Extended|peakidx,General|Extended|ms2spectrum,General|Extended|purity,PCA|All|PC1 (41.6%),PCA|All|PC2 (18.2%),PCA|All|PC3 (9.3%),PCA|All|PC4 (7%),PCA|All|PC5 (6.1%),PCA|All|PC6 (4.5%),Stats|Mean|IGF,Stats|N value|IGF,Stats|Quantile|IGF,Stats|Mean|Rapamycin,Stats|N value|Rapamycin,Stats|Quantile|Rapamycin,Stats|Mean|Control,Stats|N value|Control,Stats|Quantile|Control,ttest|IGF_vs_Rapamycin|pvalue,ttest|IGF_vs_Rapamycin|log.pvalue,ttest|IGF_vs_Rapamycin|fdr,ttest|IGF_vs_Rapamycin|log.fdr,ttest|IGF_vs_Rapamycin|mean.diff,ttest|IGF_vs_Control|pvalue,ttest|IGF_vs_Control|log.pvalue,ttest|IGF_vs_Control|fdr,ttest|IGF_vs_Control|log.fdr,ttest|IGF_vs_Control|mean.diff,ttest|Control_vs_Rapamycin|pvalue,ttest|Control_vs_Rapamycin|log.pvalue,ttest|Control_vs_Rapamycin|fdr,ttest|Control_vs_Rapamycin|log.fdr,ttest|Control_vs_Rapamycin|mean.diff
ID175,FT0175,50.631271127959,200.172932419331,,,200.172247101944,200.17327879679,49.3575750171321,52.1502271705646,8,168;4501;5543;6642;7582;10036;11249;12450,,0.0,0.0177740163171906,0.024180959618883,0.0130875630997706,0.017109118201276,-0.0028609057158118,0.0426948447034374,3.89402656591823,1,0.0612745098039216,4.0883724190037,3,0.276143790849673,4.13015385346466,3,0.201797385620915,0.198401031473668,0.702456074308061,0.316148361055903,0.500109065270096,-0.194345853085466,0.138403657854532,0.858852431808115,0.33438323737655,0.475755501859021,-0.236127287546426,0.2214843672511,0.654656921613263,0.408328999339706,0.388989775585248,0.0417814344609608
ID176,FT0176,122.178844440742,204.032587131027,"Zeanic acid;4,6-Dihydroxy-2-quinolinecarboxylic acid;STD_Xan",,204.032372249407,204.033103563894,119.658052815912,124.593707844549,8,170;4503;5545;6643;7584;8837;10038;11253,,0.0,0.0273123948238747,-0.0053690884527149,0.0212973385204299,0.0287729436235754,-0.0556942444937324,-0.0149823435244876,4.13152144199536,1,0.168300653594771,4.50433951970416,3,0.550653594771242,4.22310769566553,2,0.261437908496732,0.0672457717733402,1.17233501769338,0.150926610901732,0.821234180046301,-0.372818077708798,0.653971549162007,0.184441145117193,0.769228462889683,0.113944654429358,-0.0915862536701662,0.0925213000144725,1.03375827359764,0.257553320767883,0.589132846164416,-0.281231824038632
ID177,FT0177,82.059631181766,204.032797756303,"Zeanic acid;4,6-Dihydroxy-2-quinolinecarboxylic acid;STD_Xan",,204.032085487808,204.033152955849,77.0942866601697,87.383414499858,8,4502;5544;6644;7585;8838;10039;11252;12453,78.0345;79.95721;80.96541;106.9805;204.0333|826;3681;782;1180;1841,1.0,0.0443337688199998,0.0043885883098219,-0.0231024081350629,0.0369512054780448,0.0075517643120879,-0.0383132531404653,4.05133615753916,0,0.116830065359477,4.71238444217527,3,0.656045751633987,4.48400944393236,3,0.45343137254902,4.99037439006176e-05,4.30186687132278,0.0007696692809287,3.11369584667342,-0.661048284636108,0.0037826268624784,2.42220649760737,0.0400825723673156,1.39704441465873,-0.432673286393196,0.0461685946679961,1.33565334479526,0.159877596372556,0.796212389621229,-0.228374998242912
ID178,FT0178,378.730658095847,206.009567419042,"2-Amino-3-carboxymuconic acid semialdehyde;Cis,cis-2-amino-3",,206.009235389575,206.010244143962,377.519338305551,381.817195448515,10,171;1548;3078;4504;5547;7586;8839;10040;11254;12454,79.95737;124.0066|1804;1604,1.0,-0.0099119765008668,0.0098144988653967,-0.0253887322958274,-5.77560464040753e-05,-0.0269983932524969,0.008453653337832,4.18107627134754,3,0.206699346405229,4.07711107425088,2,0.263071895424837,4.22328296704846,3,0.262254901960784,0.497553672009321,0.303160064264549,0.602170087954943,0.220280821322017,0.103965197096668,0.567920508980251,0.245712447611443,0.701480546879492,0.153984368113931,-0.0422066957009193,0.389506863678794,0.409484885022066,0.576845824762884,0.238940246466251,0.146171892797588
ID179,FT0179,390.131376501499,209.004429937796,"cis-2-Methylaconitate;(Z)-But-1-ene-1,2,4-tricarboxylate",,209.003066787351,209.007247123485,388.441960523034,409.451644080737,11,172;1549;3079;4505;5548;6645;7588;8841;10043;11256;12456,,0.0,0.0070166849573832,0.0042791930190507,-0.0024801368691097,0.0034484481264681,-0.0081194138911904,-0.003240579041625,4.86643421089852,3,0.654411764705882,4.96294266964828,3,0.758169934640523,4.95195993454811,3,0.713235294117647,0.0160243805888454,1.79521874883227,0.0532522923988426,1.27366169202559,-0.0965084587497582,0.0258291099139119,1.58789055960821,0.144391322096066,0.840458907036753,-0.0855257236495834,0.576137416979068,0.239473918802543,0.729429061729599,0.137016937625791,-0.0109827351001748
ID180,FT0180,39.2795243073989,209.084784337445,N-Methyltryptamine;2-Butyl-1H-benzimidazole;3-(Dimethylamino,,209.081526532479,209.149005422204,38.5235990885438,50.6577245882418,6,1550;3080;6646;8840;11257;12457,,0.0,-0.0023844789843589,0.0133587672113739,-0.0036498730929061,-0.0997632275207775,-0.0412439950914012,-0.0541164162360206,4.02716126170507,2,0.100490196078431,3.95370560108044,1,0.187908496732026,4.15471977973203,2,0.214052287581699,0.751445146240397,0.124102716413848,0.80785389716461,0.0926671756023533,0.0734556606246297,0.664700355011344,0.177374089272457,0.778060105478395,0.108986852278537,-0.127558518026963,0.535953951610902,0.270872522658694,0.703552600146145,0.152703427583538,0.201014178651593
ID183,FT0183,384.88973716691,210.037143797633,N-ACETYL-DL-GLUTAMIC ACID;N-Acetylglutamic acid;N-Acetylglut,+,210.03402735823,210.038996622173,384.313015436926,385.620293195077,9,174;1553;3083;4508;5551;6649;7591;8844;12460,59.0143;128.0346|264;36715,1.0,-0.0524070181387268,-0.0705992593998568,-0.0220581338030098,0.0487526061071845,-0.0012675202584741,0.0661721236660737,5.02937265610881,3,0.719771241830065,4.39795765721265,3,0.477941176470588,4.12655871324715,1,0.200980392156863,0.0116543548787857,1.93351176164043,0.0423298465176296,1.37335330621693,0.631414998896159,0.0373366902915777,1.42786418268612,0.180294524626122,0.744017462189238,0.902813942861658,0.444084728665419,0.352534161233833,0.630785730945007,0.20011813944259,-0.271398943965499
ID184,FT0184,485.462448878053,211.027249478186,Pemoline;2-(hydroxymethyl)-4(3H)-quinazolinone;1-(Methylsulf,,211.025326381747,211.030213675302,483.292661767475,486.340083093067,8,176;1554;3084;4509;5552;8846;11261;12461,,0.0,-0.0203145887413766,-0.0021864319432018,-0.0243377660687793,-0.0263270956549788,-0.0409031496545602,0.0288922372316309,4.23720491025652,3,0.245915032679739,3.98055469619745,2,0.201797385620915,4.09933190216196,2,0.185457516339869,0.074997097554383,1.12495554381506,0.162561276320582,0.788982899597886,0.256650214059076,0.45125754289468,0.345575525673192,0.607713614065522,0.216301034432171,0.137873008094558,0.569880190815143,0.244216438953866,0.724455536689839,0.139988264109738,0.118777205964518
ID185,FT0185,108.569072946501,211.096495282225,"3,4-Methyleneazelaic acid;2-Amino-3,4-dimethylimidazo[4,5-f]",,211.096175576956,211.097161442583,105.623758718702,109.932170769574,11,177;1556;3085;4510;5553;6650;7592;8847;10047;11262;12462,167.1078|1961,1.0,0.0081877157974722,0.002180966090962,0.0001670258011939,0.0180043944359971,0.0046898410133939,-0.0154718187737124,4.61259418586898,3,0.492647058823529,4.73189508186255,3,0.665032679738562,4.69381117834355,3,0.584967320261438,0.107373660247857,0.96910224202536,0.213504980625078,0.670591989337984,-0.119300895993574,0.324931562294302,0.488208101321998,0.524055176570784,0.280622984736351,-0.0812169924745723,0.51843190233254,0.285308281480285,0.692231155631664,0.159748858069318,-0.0380839035190021
ID186,FT0186,45.1609565492305,211.130407647925,,,211.12967993693,211.13113535892,44.0725538754964,46.2493592229647,2,5554;11263,,0.0,0.0062788127325825,0.0131395469054387,-0.0171264811685911,-0.0336540992566493,-0.0359192468024727,0.0174691921971811,4.0416709385093,0,0.111111111111111,4.14201427039729,1,0.308823529411765,4.19020612147055,1,0.233660130718954,0.373900966300058,0.427243412464821,0.484179615133447,0.314993499118616,-0.100343331887994,0.37390096630006,0.427243412464819,0.537705199155324,0.269455764241587,-0.148535182961257,0.801343134842982,0.0961814793479597,0.890635655582629,0.0502999223725276,0.0481918510732626
ID188,FT0188,277.176927875896,213.016393723165,1-Deoxy-D-xylulose 5-phosphate;Deoxyribose 1-phosphate;Deoxy,,213.016000995783,213.016864257939,275.684644643595,278.892096622368,11,179;1558;3087;4512;5556;6652;7595;8850;10050;11267;12465,,0.0,-0.0001192657766701,-0.0241729485514025,0.0017402950736195,0.0086441524121126,-0.0100933613099643,-0.0051905386777294,4.58801439705316,3,0.482843137254902,4.61664972932605,3,0.608660130718954,4.40193157480116,3,0.397058823529412,0.57802885407694,0.23805048190192,0.665359796721199,0.176943444209043,-0.0286353322728861,0.0041524030478997,2.38170049885337,0.0428726742039567,1.36781942631442,0.186082822251999,0.0044614112007983,2.35052774671857,0.0333699329849371,1.47664466551486,-0.214718154524885
ID189,FT0189,218.041454366396,213.007679268187,3-hydroxy-2-methyl-2-[(sulfooxy)methyl]propanoic acid;Cystei,,213.007419251021,213.007939285353,216.61927920724,219.463629525552,2,4514;10051,,0.0,0.0103060470087679,0.0014744546161953,0.0055312281986246,0.0114898946842334,0.0195507611103816,-0.0025756593489094,3.64819798715161,0,0.0163398692810458,3.78001737636234,1,0.0915032679738562,3.7485413190396,1,0.0253267973856209,0.373900966300059,0.42724341246482,0.484179615133447,0.314993499118616,-0.131819389210731,0.373900966300059,0.427243412464819,0.537705199155324,0.269455764241587,-0.100343331887994,0.858563573573907,0.0662275413532459,0.922600083205111,0.0349865105607038,-0.0314760573227377
ID190,FT0190,52.0923026414135,213.152600147362,FA 12:1+1O;3-Oxododecanoic acid;4-Acetoxy-2-hexyltetrahydrof,+,213.151653255434,213.154529615178,51.2610938826761,53.732379451981,9,180;1559;3090;4515;5558;6653;7596;8851;12466,213.1514|145,1.0,-0.0010163619270272,-0.0467584591603481,-0.011564251510788,0.0481167968123775,-0.0113954600310543,0.0060040181548861,4.77509392493532,3,0.598856209150327,4.8276805629376,3,0.707516339869281,4.42786545888781,1,0.418300653594771,0.33893989842423,0.469877305032278,0.474927349694125,0.323372819933187,-0.0525866380022837,0.165353738416117,0.781585981850145,0.369071663025791,0.43288929824505,0.347228466047503,0.122537935646622,0.911729440348381,0.276065194786888,0.558988344048244,-0.399815104049787
ID191,FT0191,80.8376807565409,213.043497100805,4-Oxo-4-(3-pyridyl)-butanamide;BOX B;BOX A,,213.043173074569,213.043821127041,79.2938655383515,82.3814959747303,2,3088;11266,79.95663;95.95173;96.95907;136.0524;169.1217;213.0433|180;321;471;72;72;1093,1.0,-0.0038148451653779,0.0263941977410741,-0.0013890897189497,-0.0727127329284735,-0.0559271617652314,0.0057773084000144,4.17911697577189,1,0.204248366013072,4.0787736438839,0,0.265522875816993,4.32852719200313,1,0.349673202614379,0.373900966300058,0.427243412464821,0.484179615133447,0.314993499118616,0.100343331887994,0.608401680546054,0.21580959499565,0.73864244231119,0.131565741456262,-0.149410216231238,0.373900966300059,0.427243412464819,0.561573265987348,0.250593575220363,0.249753548119232
ID192,FT0192,413.399149782255,213.064707178148,Oxoamide;N'-Hydroxymethylnorcotinine;Hydroxycotinine,,213.064368987035,213.065449690764,412.305096256494,414.114031805477,4,181;3091;10052;11268,74.02435;116.047|226;36,1.0,-0.011274398143423,0.0199013455191201,0.031434334437767,-0.0201078445109456,-0.0115903631848537,0.0110513976345879,4.35573526143981,2,0.321895424836601,4.12444289839551,0,0.293300653594771,4.33820495826127,2,0.359477124183007,0.116146058375022,0.934995524176483,0.218646672641802,0.660257127348624,0.2312923630443,0.916940976385858,0.0376586190245551,0.949969725106446,0.0222902351624373,0.0175303031785354,0.117602607654725,0.929583048349147,0.273912994266569,0.562387364590118,0.213762059865765
ID193,FT0193,483.127773549619,212.979736020763,Holomycin;Perfluorobutanoic acid;2-Oxo-3-hydroxy-4-phosphobu,,212.978971118704,212.980121060847,482.535721828184,483.685829532263,8,3089;4513;5557;7594;8849;10049;11265;12464,,0.0,0.0074416960753059,0.0713400972202818,-0.0613247553516538,0.0084197016078938,-0.0070505303999941,-0.058026183099289,3.86145907158227,1,0.0547385620915033,4.01568505598205,2,0.223039215686275,4.60291899072899,3,0.530228758169935,0.408645008053689,0.388653801989225,0.518785875596116,0.285011856478031,-0.154225984399785,0.0018136837767426,2.74143843171219,0.0251886282267381,1.59879548354516,-0.741459919146726,0.0118783257455998,1.92524476900876,0.066009553071976,1.18039320769731,0.587233934746942
ID195,FT0195,150.234815145442,214.144125615268,N-Nonanoylglycine,,214.143282108463,214.144986034442,146.874547450436,153.533899629946,11,183;1561;3093;4517;5560;6655;7598;8853;10054;11270;12469,134.0073;153.1289;196.1338;197.1176;214.1442|143;3403;468;4381;2746,1.0,0.0096632527417682,0.00632622834093,0.0407356950034393,0.0348042308328632,-0.0076681286100646,-0.0155091291333491,4.98987069002784,3,0.704248366013072,5.08455514421126,3,0.802287581699346,5.00513414820483,3,0.73202614379085,0.589985767527004,0.229158464898601,0.674670036440101,0.170908577376477,-0.094684454183418,0.943178849836069,0.0254059465712308,0.965559364916925,0.0152210195922431,-0.0152634581769888,0.64808679268889,0.188366828910652,0.790300195473286,0.102207910642126,-0.0794209960064292
ID196,FT0196,338.395785431923,215.032524970286,STD_D-Glucose;STD_a-D-galactose;STD_a-D-Glucose,+,215.031246703572,215.033003115473,332.088166672083,340.511653769854,8,185;1562;3094;7599;8854;10055;11272;12471,59.01454;71.01462;89.02408|600;181;84,0.833333333333333,-0.0769798383755365,-0.0113598140557959,0.0522504252329471,0.0223409391166247,-0.0368949781548346,-0.011808405532762,5.0859622328221,3,0.736111111111111,3.97345958096019,0,0.198529411764706,4.30307166615946,3,0.330065359477124,2.21333102065011e-05,4.65495362914054,0.0004754709317575,3.32287602880689,1.11250265186191,0.0001161950887198,3.93481222811543,0.0058484861322348,2.23295653554192,0.782890566662635,5.92204019564303e-05,4.22752864917794,0.0016075071040254,2.79384709913019,0.329612085199271
ID197,FT0197,276.523195151136,215.013061711447,4-Hydroxyphenylpyruvic acid;Aspirin;Caffeic acid,,215.01284105829,215.013282364604,275.390131361195,277.656258941077,2,3096;5562,,0.0,-0.0024499794240075,-0.0154817209269794,-0.0176499618958295,-0.0079150678498916,-0.002210368264474,0.0015368800198444,3.96467995357671,1,0.0816993464052288,3.9815131814184,1,0.20343137254902,3.86433662168872,0,0.0580065359477124,0.918365658049242,0.0369843649271233,0.935473231696222,0.0289686352007933,-0.0168332278416878,0.373900966300059,0.427243412464819,0.537705199155324,0.269455764241587,0.100343331887994,0.373900966300058,0.42724341246482,0.561573265987348,0.250593575220363,-0.117176559729681
ID199,FT0199,444.74779658064,215.050784247101,Bisnorbiotin;6-Aminopenicillanic acid;3-Methoxybenzenepropan,,215.04850464842,215.051767136637,442.781323445066,445.581677553969,9,3095;4518;5564;6656;7601;8855;10057;11275;12473,,0.0,0.0591151119464784,0.04803156667172,-0.071282616515836,0.0219932617392403,-0.0192333363227138,-0.0811444821386887,4.17718355186161,1,0.199346405228758,5.08329454921019,3,0.800653594771242,5.15779668562084,3,0.785130718954248,0.0013272726959294,2.87703983962957,0.0085909130689405,2.06596067554839,-0.906110997348586,0.0006249823873616,3.20413222134298,0.0157643259082666,1.80232459520337,-0.980613133759235,0.236504641789141,0.626160331105335,0.42724600149834,0.369321993055049,0.0745021364106488
ID201,FT0201,444.066449194057,216.052471591253,Lycoperdic acid,,216.051522600792,216.053542003645,442.781323445066,444.809362972765,11,187;1564;3099;4521;5567;6658;7603;8858;10059;11277;12475,,0.0,0.013331982365062,0.0181722079005608,-0.0169703811643735,0.0086168350927295,-0.0141604768878423,-0.0084967348045008,4.2476352640442,3,0.254084967320261,4.44900412915329,3,0.517156862745098,4.51340363011011,3,0.470588235294118,0.037878959128454,1.42160196343274,0.1017088829946,0.992641115247697,-0.201368865109092,0.0024892919872077,2.6039241588371,0.0313235908390308,1.50412845759155,-0.265768366065916,0.381951926358372,0.417991295284943,0.569997312097468,0.244127192299421,0.0643995009568235
ID202,FT0202,422.709652565928,216.067972078283,Pyridostigmine;Captopril;Captopril,,216.067084092061,216.068113028164,422.019538900031,423.493602483994,3,188;1565;3098,,0.0,-0.0250428987843539,-0.0171824749681669,0.0242532281207722,-0.0102294240747815,0.0018732891728746,0.0273147503234877,4.25558793198452,3,0.258986928104575,3.87777075413861,0,0.147875816993464,3.87777075413861,0,0.0620915032679739,0.0007157313969545,3.14524993119319,0.0055193901957454,2.2581089022078,0.377817177845913,0.0007157313969545,3.14524993119319,0.016302287425093,1.78775145409925,0.377817177845913,,,,,
ID203,FT0203,358.186289125464,216.087125274746,1-Isothiocyanato-8-(methylthio)octane;Pesticide4_Pymetrozine,,216.086299915829,216.087614005206,356.015075064265,360.803088839812,4,189;1566;3100;10060,72.00772;100.0398;130.0879;144.0209;144.0294;144.0349|293;72;60;48;66;48,1.0,-0.0211621502538435,0.0024809507358604,0.0369831078063032,-0.0011988218869149,0.0395637053328076,0.0076096370466943,4.26166407947343,3,0.26062091503268,3.91202577715001,0,0.166666666666667,4.06035026279028,1,0.156045751633987,0.0001470875359062,3.8324241275206,0.0017694630569516,2.75215850018075,0.349638302323426,0.251700329924131,0.5991162151861,0.459990920648034,0.337250740386628,0.201313816683151,0.373900966300058,0.427243412464821,0.561573265987348,0.250593575220363,0.148324485640275
ID204,FT0204,460.484383899602,216.927508579538,,,216.927262259202,216.927800951122,459.126954732385,461.170558306475,11,190;1567;3101;4522;5568;6659;7604;8859;10061;11278;12476,,0.0,-0.0105257530928066,-0.0082710409606102,-0.0191989012197824,0.0018866207669598,-0.0160834575144554,0.0159790675028354,4.89125403257659,3,0.667483660130719,4.78179054053334,3,0.684640522875817,4.77795411613704,3,0.629084967320261,0.229448595979451,0.63931459545567,0.35616277999411,0.448351467488609,0.109463492043249,0.218457091897184,0.660633851976068,0.430798858918184,0.365725455713407,0.113299916439548,0.972625197846026,0.0120544833348476,0.986145617624946,0.0060589509192693,-0.0038364243962991
ID207,FT0207,347.324053022557,219.104863561543,9-methanesulfinylnonanoic acid;1-(5-Acetyl-2-hydroxyphenyl)-,,219.100951447512,219.112038526952,346.208875517068,349.308741050203,9,193;1569;3103;4524;5571;6662;7607;8862;11281,,0.0,-0.0173846849478194,-0.0068976580007684,0.0141690833458009,-0.0505488580226183,-0.13901336397243,0.0016352054077505,4.64955317514631,3,0.52124183006536,4.40500027234273,3,0.486111111111111,4.36980857695575,1,0.375816993464052,0.0764466620982419,1.116641472501,0.164499403448461,0.783835672665443,0.244552902803583,0.515463082391257,0.287802433557761,0.659618012212541,0.180707493570717,0.279744598190561,0.934445379223261,0.0294460791917444,0.965764121353694,0.0151289329049653,-0.0351916953869784
ID208,FT0208,75.4015983570641,221.153576326253,3-(8-hydroxyoctyl)phenol;STD_Lauric acid;Rishitin,+,221.150037771867,221.154474578967,73.9910665269411,76.4296021596946,10,194;1570;3104;4525;5572;6664;7608;8863;10065;12480,59.01217;59.01542;221.1544|84;84;192,1.0,-0.0034592380708504,-0.0082653279338486,-0.0008633408495455,0.0380173288055176,0.0281953304896625,-0.0134016967839063,4.16745585184335,3,0.191993464052288,4.14499540070489,3,0.312091503267974,4.09737498563896,2,0.181372549019608,0.522161371454467,0.282195259638101,0.621583264327741,0.206500687109262,0.0224604511384614,0.644731112779014,0.190621371541321,0.762816047244906,0.117580179343118,0.0700808662043944,0.751707308593007,0.1239512272367,0.854210396560715,0.0684351470961857,-0.047620415065933
ID209,FT0209,48.0606551597577,221.14777912423,,,221.14777912423,221.14777912423,48.0606551597577,48.0606551597577,1,11283,,0.0,0.0014148520284326,0.013566939154099,-0.0008864516435819,-0.0246817723910375,-0.022681638922229,0.0058422516393727,3.99176501266616,0,0.0882352941176471,3.99176501266616,0,0.209150326797386,4.09210834455416,1,0.177287581699346,,,,,,0.373900966300058,0.427243412464821,0.537705199155324,0.269455764241587,-0.100343331887994,0.373900966300058,0.427243412464821,0.561573265987348,0.250593575220363,0.100343331887994
ID211,FT0211,396.754122069099,223.020186216326,Diphenylsulfoxide;Cysteinyl-Cysteine;Ethyl aconitate,,223.019771980768,223.020923928953,396.059290496546,397.77003620692,11,196;1572;3107;4527;5574;6666;7610;8865;10067;11285;12482,58.83865;59.01426;141.0166|4598;1711622;113743,1.0,0.0037841400021583,0.0018260133904407,-0.0011354665738778,0.00258268182217,-0.0144434802238378,-0.0066374374274175,6.59176283660189,3,0.984477124183007,6.64627834631345,3,0.986111111111111,6.63162390670995,3,0.98937908496732,0.147578891996522,0.830975754606346,0.255082481425023,0.593319366877063,-0.0545155097115551,0.351405724988623,0.454191167397597,0.537705199155324,0.269455764241587,-0.0398610701080546,0.588977366885227,0.229901393881343,0.742264132996825,0.129441524517907,-0.0146544396035004
ID213,FT0213,396.81240566878,225.023836045833,,,225.023139641664,225.024729423943,395.904475328411,399.11783266524,11,198;1575;3109;4530;5576;6668;7612;8867;10069;11288;12484,,0.0,0.0037874608182652,0.0026781630572442,-0.0022638689665509,0.0045923524605526,-0.0097343132988331,-0.0044222084570791,4.66864550822641,3,0.534313725490196,4.72540520584907,3,0.660130718954248,4.71760797433533,3,0.593137254901961,0.0973033505633759,1.01187220488959,0.198399882589392,0.702458589191892,-0.0567596976226641,0.13433083821352,0.871824275279523,0.328485126643587,0.483484289918057,-0.0489624661089252,0.676238772648816,0.169899932261925,0.809788023844079,0.0916286504089138,-0.0077972315137389
ID215,FT0215,75.4557304905514,225.112343892511,"Allixin;3,4-Methylenesebacic acid;FA 12:3+2O",,225.11154004326,225.11309777456,73.9910665269411,76.4296021596946,7,201;3112;4533;6671;7615;8870;10072,57.03389;87.00814;97.06651;137.0964;225.112|396;1105;485;644;441,1.0,0.0129174926262717,-0.0132916174002707,0.0690376954585297,0.0543558718029994,-0.0045903111387046,-0.0604210735073173,4.51526060975619,2,0.437091503267974,4.61483170279503,2,0.607843137254902,4.39703103177241,1,0.39297385620915,0.705708220160493,0.151374823830496,0.771769348976135,0.112512473542365,-0.0995710930388336,0.628615692200932,0.201614781843398,0.753816156077392,0.122734558820521,0.118229577983785,0.449509610685342,0.34726101845135,0.634314045549932,0.197695671958526,-0.217800671022618
ID217,FT0217,474.396167225496,226.10100379792,"Phendimetrazine;N,N-Diethylbenzeneacetamide;N-Acetyl-2,6-die",,226.099922888234,226.102452554677,473.174746717138,475.389388640752,6,5579;7616;8871;10074;11292;12487,,0.0,0.0041305282295832,0.0340594935984248,-0.0306346538930264,0.0198117643129414,-0.0069905892759353,-0.0345228515205804,3.67190620924638,0,0.0220588235294118,3.77224954113438,1,0.0866013071895425,4.02331888375703,3,0.126633986928105,0.373900966300059,0.427243412464819,0.484179615133447,0.314993499118616,-0.100343331887994,1.4646028204919e-05,4.83428013384597,0.0013632833405574,2.86541387237353,-0.351412674510647,0.0683320774620266,1.16537537546377,0.21096173121213,0.675796319255625,0.251069342622653
ID220,FT0220,49.3518863154888,227.200688302667,"Ethyl dodecanoate;Myristic acid;2,6,10-Trimethylundecanoic a",+,227.199668166406,227.201470582615,48.0606551597577,50.4669081296197,11,204;1580;3115;4536;5582;6672;7618;8873;10075;11294;12490,68.99625;112.9844;227.2001|819;127;8990,1.0,0.0151176480984746,0.0191543087491896,-0.0042111880783358,-9.68296018384432e-06,-0.0141523702690438,0.0057231492435795,5.12893464315483,3,0.751633986928105,5.32388691901912,3,0.866830065359477,5.37897956157722,3,0.854575163398693,0.0353849016256476,1.4511820074488,0.0971872983005801,1.01239049061305,-0.194952275864295,0.0260159625860734,1.58476010065066,0.144391322096066,0.840458907036753,-0.250044918422389,0.329834968724807,0.481703302848095,0.547535431723827,0.261587771822549,0.055092642558094
ID222,FT0222,51.445467678346,228.068740728181,CHES;gamma-Fagarine;Pteleine,,228.067424415721,228.06941194855,50.5214908502024,54.5594800697436,8,206;4537;5585;6674;7620;8876;10078;12492,79.95726;106.981;228.0687|4006;168;2108,1.0,0.0301334680985656,-0.0081742855090297,0.0017177249852374,0.0795945370228825,0.0102545217598596,0.0036343813559504,4.43006124805359,1,0.372549019607843,4.87241495922688,3,0.726307189542484,4.5699235613473,2,0.505718954248366,0.0969468901369367,1.01346611766346,0.198008673743183,0.703315785110716,-0.442353711173295,0.629762579811966,0.200823148500983,0.753967489011749,0.122647380452781,-0.139862313293706,0.159125677093142,0.798259735374802,0.321836508089596,0.492364692485163,-0.302491397879589
ID223,FT0223,77.9904387254057,228.157512571828,N-Decanoylglycine;Icaridin,,228.155711621389,228.159313522266,77.0942866601697,78.8865907906416,2,4540;7622,167.1443;210.1493;211.1329;228.1603|759;120;1759;788,1.0,0.0101009247412389,-0.0076784625352298,-0.0033136720528809,0.0586718618246884,-0.0324651052253322,0.0030627510469284,4.22595534096844,0,0.234885620915033,4.39124046958434,1,0.475490196078431,4.22595534096844,0,0.276960784313726,0.373900966300058,0.427243412464821,0.484179615133447,0.314993499118616,-0.165285128615898,,,,,,0.373900966300058,0.427243412464821,0.561573265987348,0.250593575220363,-0.165285128615898
ID224,FT0224,125.014761339265,228.159090828622,N-Decanoylglycine;Icaridin,,228.159090828622,228.159090828622,125.014761339265,125.014761339265,1,8877,167.1429;210.1516;211.132;228.1601|509;55;871;437,1.0,-0.0051934826327009,-0.0085635595207969,-0.0107892244618693,0.0171017762671808,-0.0454511888970694,-0.133705379799669,4.22595534096844,0,0.234885620915033,4.22595534096844,0,0.368872549019608,4.22595534096844,0,0.276960784313726,,,,,,,,,,,,,,,
ID225,FT0225,126.357257505047,228.159905098992,N-Decanoylglycine;Icaridin,,228.159654999635,228.160148529578,124.292040062654,128.046186823901,10,207;1583;3119;4539;5586;6676;7621;10079;11296;12493,167.1433;210.1493;211.1335;228.1602|5010;882;8534;4412,1.0,0.0188899419726346,0.0203358326779131,0.0527116093145203,0.0197556604708263,0.0303670050771047,0.121613926868542,5.10049309729143,3,0.741830065359477,5.23541103032707,3,0.841503267973856,5.17708663152702,3,0.790849673202614,0.529670366050653,0.275994324252797,0.625926768525477,0.203476474913692,-0.134917933035639,0.740412628326814,0.130526182617836,0.832562647349486,0.0795830774918736,-0.0765935342355899,0.678966621390269,0.168151575502025,0.811007213062891,0.0909752831754279,-0.0583243988000488
ID226,FT0226,77.3231811822529,228.159857754993,N-Decanoylglycine;Icaridin,,228.159460473442,228.160217750449,75.3610450786991,79.3832094690326,4,208;6677;8878;10080,79.9572;167.1443;210.1519;211.1339;228.1605|204;2597;612;5875;3025,1.0,0.0095346384514693,0.0147670172884808,0.107190417209101,0.0330819916312151,0.0361126417926888,-0.0501242050976057,4.50358004757743,1,0.428921568627451,4.47259854915997,1,0.531045751633987,4.48787846673405,1,0.457516339869281,0.937520238983614,0.0280193480439475,0.949357615738458,0.0225701613492775,0.0309814984174661,0.969157271729719,0.0136057413164771,0.978502471377518,0.009438073118639,0.0157015808433894,0.968158715655141,0.0140534405398234,0.983292297285786,0.0073173629118896,0.0152799175740768
