ID,IGF1.1,IGF1.2,IGF1.3,QC1,QC2,Rapamycin.1,Rapamycin.2,Rapamycin.3,VControl1,VControl2,VControl3
ID96,4.1460809040776345,4.122340362917831,4.266848788305845,4.418368524296214,4.319051331624703,4.262765307980901,4.392671074483799,4.350973760875863,4.562401522685775,4.385143814941728,4.446477483868279
ID97,5.266929640831536,5.152819456794136,5.170863045678553,5.299668112554533,5.300108557413237,5.334581386465608,5.3245703193912,5.277956180600164,5.276425754990149,5.27041833821094,5.273027348694682
ID98,5.12863556735964,5.0632525477572985,5.100823141778122,5.139579850896792,5.166985394889686,5.211180618689125,5.222674656972312,5.246875788590362,5.178216312966466,5.172092852855698,5.130578607774343
ID99,4.269025859785384,4.154464423213635,,4.375717969669369,4.419844583327809,4.271885195586854,,4.323700788288981,4.269790358773221,4.331799999500493,4.358411875172423
ID100,4.463597551588202,4.370726340506781,4.446368901527727,4.651036870428665,4.678950462966151,4.500403420822858,4.653933830539923,4.665890264826464,4.670053037286723,4.74356968590358,4.611351924940015
ID101,,,,,,,,,4.092700932920227,,
ID102,4.822729920834641,4.406327048830223,4.621961814324133,4.776590419333656,4.757430928086093,4.784646590889272,4.809102793563925,4.773045047958952,4.825915670130728,4.74356968590358,4.719542037209294
ID103,4.462927553370991,4.375136101727591,4.407203296287782,4.468699389051249,4.564828977653155,4.498060775928527,4.53849510918709,4.598156912559144,4.63188132160956,4.643940515605509,4.647439311761957
ID104,4.62594937616278,4.496335695308049,4.603615343648479,4.684770331719501,4.723029965400084,4.747778625177197,4.712059726103866,4.732821171320715,4.708944988914819,4.7195361876459305,4.700075530160445
ID105,4.427654068778604,4.25305276250811,4.312177977986158,4.507721060034225,4.426692298977599,4.544794292638985,4.53849510918709,4.435990160232739,4.45936358780618,4.433907398484143,4.411922698052984
ID106,4.68119792181559,4.608900512919219,4.779416082556598,4.540695956883995,4.498285847610859,4.356916993415256,4.718369845814184,4.672589580382468,4.618851622790554,4.827209595376235,4.734741460884409
ID107,6.2266675581648006,6.14026278269852,5.886525258402459,5.858986233966544,,5.781350608529294,,6.102520363510536,6.130234591691328,6.1747782308201575,5.854013832431947
ID108,5.016528229828306,5.000655605115008,5.021970238499657,,5.041353434998262,5.016049743943844,5.111834336120228,5.134611134664095,5.064437531894134,5.1258186863229245,4.946489991354897
ID109,5.026698727433423,4.900439124962431,4.994658417370996,5.106796079464357,5.079723091002988,5.098773518938849,5.132709159574115,5.0881598761333855,5.078372197485387,5.08627953752231,5.088637325150302
ID110,4.863201411344673,4.799449614616618,4.511368947359046,4.526736169249613,4.564828977653155,4.420332224648748,4.767150810093664,4.773045047958952,4.778994975318412,4.809905482686499,4.503946519177217
ID111,5.07584470985101,5.008068501478646,4.7562155798756525,4.496124308257002,4.80415536898259,4.662977200400544,4.995307503955248,4.984522238768061,5.010309109244513,5.035768193809044,4.719542037209294
ID112,5.008229218083682,4.874070433887443,5.021970238499657,5.0135278635960105,4.96715597775702,4.922389216063948,4.959518953218596,4.9810183099158944,4.889659412510205,4.977434747381629,4.966570454348157
ID113,4.091416136539404,4.338866530074754,4.283848751993999,4.651036870428665,4.226279645258591,4.335272525048419,4.896153507710714,4.1633154650356925,4.5362518707511255,,4.1711112123925576
ID114,4.305368996914917,4.342217559116147,4.3884873786195815,4.857839454913808,4.327005368391161,4.535239271659695,5.092570149866591,,4.670053037286723,4.348309342323772,4.396976650041986
ID115,4.961798508343906,4.855562666981803,4.945042428783326,4.950282173545924,4.913947969502123,4.883429489777528,4.95339059770138,4.88994327178674,4.909858323592991,4.932301824390077,4.893809195823543
ID116,4.384304465333811,4.451074763819403,4.5464017833418096,4.225459518995067,4.317088356556159,4.197557379165428,4.258900146135165,4.257110819303161,,,
ID117,4.108690537540451,4.293767367436401,4.250922735988044,4.651036870428665,4.300435595176449,4.394737865622844,4.899262840313628,4.216092451210685,4.528453040437012,,
ID118,,,,4.782079301092639,,4.52466125651814,5.092570149866591,,4.68576813580431,4.324237332833848,
ID119,5.406386777027908,5.286418216648671,5.331757893031551,4.897575983122485,4.978343634104252,4.801053613977361,5.186213711414427,5.159784741925488,5.074514283134509,5.114830711511285,5.06294459301709
ID120,,,3.995446613904896,,,,,,,,
ID121,4.883372475020905,4.800470841402812,4.692960735010603,4.571933418007714,4.768484542772635,4.853756617608569,4.92922508589087,4.984522238768061,4.8586806125106445,4.987317879438887,4.800826054100874
ID122,5.201328093931893,5.070608758858693,5.122425075446269,4.546054626881954,4.526841413906515,4.483282462725596,5.092570149866591,5.03042465686468,5.304231447100598,5.216772061901125,5.123593223781054
ID123,4.34513067236167,4.290725675735151,4.306814370075202,,,,,,,,
ID124,4.374672303842586,4.286471854752851,4.38346945059641,4.41982688580238,4.462596452803195,4.428446056246834,4.489549237545564,4.504716828189723,4.401004495890052,4.435721838880808,4.4023428060983
