ID,General.All.ID,General.All.rtmed,General.All.mzmed,General.All.annot_ms1,General.All.annot_ms2,PCA_filled.All_samples.PC1..59.2..,PCA_filled.All_samples.PC2..18.4..,PCA_filled.All_samples.PC3..6.2..,PCA_filled.All_samples.PC4..5.1..,PCA_filled.All_samples.PC5..3.6..,PCA_filled.All_samples.PC6..2.6..,PCA_nofill.All_samples.PC1..62.7..,PCA_nofill.All_samples.PC2..16.5..,PCA_nofill.All_samples.PC3..5.7..,PCA_nofill.All_samples.PC4..5.5..,PCA_nofill.All_samples.PC5..3.3..,PCA_nofill.All_samples.PC6..2..,General.All.annotLabel,General.Extended.mzmin,General.Extended.mzmax,General.Extended.rtmin,General.Extended.rtmax,General.Extended.npeaks,General.Extended.peakidx,General.Extended.ms2spectrum,General.Extended.purity,PCA_filled.samples_controls.PC1..60.9..,PCA_filled.samples_controls.PC2..19.2..,PCA_filled.samples_controls.PC3..6.4..,PCA_filled.samples_controls.PC4..4.7..,PCA_filled.samples_controls.PC5..3.6..,PCA_filled.samples_controls.PC6..2.6..,PCA_filled.samples_controls.PC7..1.5..,PCA_filled.samples_controls.PC8..1.1..,PCA_filled.samples_controls.PC9..0..,PCA_filled.samples.PC1..70.9..,PCA_filled.samples.PC2..18.7..,PCA_filled.samples.PC3..5.1..,PCA_filled.samples.PC4..3.8..,PCA_filled.samples.PC5..1.4..,PCA_filled.samples.PC6..0..,PCA_filled.QC_controls.PC1..47..,PCA_filled.QC_controls.PC2..24.1..,PCA_filled.QC_controls.PC3..21.1..,PCA_filled.QC_controls.PC4..7.9..,PCA_filled.QC_controls.PC5..0..,PCA_nofill.samples_controls.PC1..64.5..,PCA_nofill.samples_controls.PC2..17.1..,PCA_nofill.samples_controls.PC3..5.9..,PCA_nofill.samples_controls.PC4..4.9..,PCA_nofill.samples_controls.PC5..3.3..,PCA_nofill.samples_controls.PC6..2..,PCA_nofill.samples_controls.PC7..1.3..,PCA_nofill.samples_controls.PC8..1.1..,PCA_nofill.samples_controls.PC9..0..,PCA_nofill.samples.PC1..74.1..,PCA_nofill.samples.PC2..15.7..,PCA_nofill.samples.PC3..5.2..,PCA_nofill.samples.PC4..3.7..,PCA_nofill.samples.PC5..1.3..,PCA_nofill.samples.PC6..0..,PCA_nofill.QC_controls.PC1..46.6..,PCA_nofill.QC_controls.PC2..24.5..,PCA_nofill.QC_controls.PC3..21.4..,PCA_nofill.QC_controls.PC4..7.6..,PCA_nofill.QC_controls.PC5..0..,Stats.Mean.IGF,Stats.N.value.IGF,Stats.Quantile.IGF,Stats.Mean.QC,Stats.N.value.QC,Stats.Quantile.QC,Stats.Mean.Rapamycin,Stats.N.value.Rapamycin,Stats.Quantile.Rapamycin,Stats.Mean.Control,Stats.N.value.Control,Stats.Quantile.Control,ttest.IGF_vs_QC.pvalue,ttest.IGF_vs_QC.log.pvalue,ttest.IGF_vs_QC.fdr,ttest.IGF_vs_QC.log.fdr,ttest.IGF_vs_QC.mean.diff,ttest.IGF_vs_Rapamycin.pvalue,ttest.IGF_vs_Rapamycin.log.pvalue,ttest.IGF_vs_Rapamycin.fdr,ttest.IGF_vs_Rapamycin.log.fdr,ttest.IGF_vs_Rapamycin.mean.diff,ttest.IGF_vs_Control.pvalue,ttest.IGF_vs_Control.log.pvalue,ttest.IGF_vs_Control.fdr,ttest.IGF_vs_Control.log.fdr,ttest.IGF_vs_Control.mean.diff,ttest.QC_vs_Rapamycin.pvalue,ttest.QC_vs_Rapamycin.log.pvalue,ttest.QC_vs_Rapamycin.fdr,ttest.QC_vs_Rapamycin.log.fdr,ttest.QC_vs_Rapamycin.mean.diff,ttest.QC_vs_Control.pvalue,ttest.QC_vs_Control.log.pvalue,ttest.QC_vs_Control.fdr,ttest.QC_vs_Control.log.fdr,ttest.QC_vs_Control.mean.diff,ttest.Rapamycin_vs_Control.pvalue,ttest.Rapamycin_vs_Control.log.pvalue,ttest.Rapamycin_vs_Control.fdr,ttest.Rapamycin_vs_Control.log.fdr,ttest.Rapamycin_vs_Control.mean.diff,General.All.namesirius,General.All.mappingFeatureIdsirius,General.All.SiriusScoreNormalized_sirius,General.All.NPCpathwaysirius,General.All.Probability_sirius,General.All.NPCsuperclasssirius,General.All.NPCsuperclassProbabilitysirius,General.All.NPCclass_sirius,General.All.NPCclassProbabilitysirius
FT0612,FT0612,39.7701200744261,425.255394110754,tridecanedioic acid_4-amino-3-methylpyridine_2-amino-3-hydro,1,0.010547138992117,0.0254405098138941,-0.000379732293497927,0.0461587970812937,0.0104345593592231,0.01253449403092,0.0118977366966856,0.0287284583884727,-0.00200154832421742,0.0505535672682767,-0.00958093050183461,0.0146362865000221,MS2_exist,425.250449775257,425.273452984863,38.6532544804724,40.9747332787973,11,463;1681;3075;4318;5439;6530;7582;8518;9351;10428;11529,79.95744;95.95198;96.96037;122.9749;423.9518;425.2586|2068;180;16142;1051;336;109901,1,0.0111960009578912,0.0256835221900931,0.00277908995351796,0.044784315969017,0.00304625902456872,0.0156563035667304,-0.00376361732498458,-0.00526340985541195,0.00853010676476211,0.00880242469004162,0.0226153133635222,0.0405963135775966,-0.0217286700984815,0.00224943646300126,-0.0296440672338479,-0.0273677899599291,0.0259822870354021,-0.0223066597152578,0.000496510396778304,0.0355037529297763,0.0125212695357789,0.0292293854399327,0.0118851348683599,0.0477914971432899,0.00292258866239959,0.0187418531349305,4.7459983386441E-06,-0.00503916882765721,0.0072789894112225,0.00993014712355636,0.0261305000963865,0.0472169947238199,-0.0180241337112565,0.000854819879996736,-0.027890537733413,-0.0296060346269399,0.0262392335881728,-0.021792317518819,0.0010939114614863,0.0357313885872352,5.15691393875553,3,0.794064203513022,5.12307173074726,2,0.784373107207753,5.05337312373312,3,0.755299818291944,4.8699524690787,3,0.69473046638401,0.754406541474163,0.12239455447829,0.847068558076654,0.072081438324024,0.0338422080082772,0.660426104698416,0.180175768688455,0.808033081603794,0.0925708584532924,0.103540815022416,0.0458495743504136,1.33866469179602,0.192872316591408,0.714730103171963,0.286961469676836,0.809709433323509,0.0916708010517434,0.929787738859391,0.0316161851703745,0.0696986070141383,0.0609198269723515,1.21524133883993,0.457698389463288,0.339420615753687,0.253119261668559,0.442482608592399,0.354103794210864,0.783277779683553,0.106084193510626,0.18342065465442,2-{2-[2-(Tetradecyloxy)ethoxy]ethoxy}ethyl hydrogen sulfate,784087419964003833_UNKNOWN_Feature:FT0612|RT:39.405|TIC:732545|ID:Consensus_MS2_spectrum_of_13,0.436,Fatty acids,0.91,Steroids,0.16,Ergostane steroids,0.026
FT0613,FT0613,498.006977473543,426.020460948425,REF_ADP[M-H]-;REF_Adenosine diphosphate[M-H]-;ADENOSINE 5'-D,4,-0.0271619487428014,-0.00403617343148384,-0.0131786104027843,-0.012223950996323,-0.0125966228591025,-0.00163713762020753,-0.0294248887430021,-0.00191504040140323,-0.012808446826045,-0.0138014244129822,0.0152866899669219,-0.0129897323486888,MS2_match,426.019392504474,426.022900704655,492.483692059862,500.887922541977,10,464;1682;3076;4319;5440;6531;7583;9352;10429;11530;16192,78.95919;134.0474;158.9246;272.9577;328.0452;408.0105;426.0204|8848;5373;7671;981;1336;1316;2711,1,-0.0275563018220415,-0.0041941862086255,-0.0142740802006268,-0.00882472358743555,-0.0138083107893213,0.00311366368020278,-0.00318469765377223,-0.0169198463524308,0.0248058291252806,-0.0274421455902601,-0.00864478958382902,-0.0147327059486215,-0.01242893106565,0.0178628575665829,0.0280513129768937,0.00341525691273182,-0.0158829766612214,0.00813046405726901,-0.000301484814138408,-0.0182656994399269,-0.0297764788747612,-0.00218347923579919,-0.0163017237637259,-0.00667287263697916,-0.0183276475106232,-0.00548795837097322,-0.00630578726999211,-0.0178515345473556,0.0277651782995525,-0.0297924569496935,-0.00785531883361137,-0.0147541089906506,-0.0158585555172187,0.0191208979699321,0.0298618640051202,0.00415535055004023,-0.0166795170887712,0.0073315170564142,-0.000769985365903728,-0.0176939448845877,4.96757366981444,3,0.726832222895215,4.85137000239505,2,0.682010902483343,4.67554005043116,3,0.584494245911569,4.93335628310182,3,0.725620835857056,0.177014403217132,0.751991394749896,0.388677431298336,0.410410676109546,0.116203667419394,0.390705549983234,0.408150419566171,0.647019403583496,0.189082694999178,0.292033619383282,0.592283251135304,0.227470548369292,0.721858892181904,0.141547689322397,0.0342173867126192,0.680108475158482,0.167421813167894,0.906090552686763,0.0428283977238339,0.175829951963888,0.123399665461126,0.9086860176819,0.558929992994687,0.252642584886527,-0.0819862807067748,0.439751351396721,0.356792817241196,0.783277779683553,0.106084193510626,-0.257816232670662,Adp(3-),784087419993363965_UNKNOWN_Feature:FT0613|RT:496.593|TIC:136804|ID:Consensus_MS2_spectrum_of_14,0.041,Carbohydrates,0.999,Nucleosides,0.999,Purine nucleotides,0.997
FT0614,FT0614,405.784409161486,427.01698288185,"2-iodo-5-methoxybenzoic-acid_1,7-heptanediol (known isomers:",1,0.0284234266268185,-0.0173962434142703,0.0026046515270821,0.0055387948389798,0.0139662104330661,-0.00706625086929986,0.0303643015194798,-0.0224313641783792,-0.0015283095753645,0.00438784340691902,-0.0178151039908678,-0.0014738590954638,MS2_exist,427.015687285033,427.03158604092,400.16932164338,407.333833221786,10,466;3077;4320;5441;6532;7584;8519;9354;10430;11531;12946,59.01381;141.0172;166.0188;200.0015;218.0169;223.0178;263.0123;286.0656|491;780;407;36;36;84;36;60,1,0.0285601832375257,-0.0173230547712368,0.00301404378737311,0.00668563224002601,0.0133728424075897,-0.00982215999894918,0.00318785155235705,0.0301231003934647,-0.035161836691884,0.029450514877095,-0.0153576608883367,0.00988298942667225,0.0158360905270618,-0.028177711003906,-0.0149262714242459,0.00720122963167886,0.00695685521368369,-0.00182380317000248,-0.00137605157625537,0.000145961098065762,0.0304629450810441,-0.0223463204970961,-0.000294539047958912,0.00642224825195789,0.017769247298461,-0.00528900880251352,0.00565313142364832,0.0319341669930914,-0.0364129481948507,0.0315276206235216,-0.0211638225758109,0.00803873142245215,0.0179247059124703,-0.0289716598394088,-0.0157420256109885,0.00730352282334294,0.00785615374003439,-0.0012309706640168,-0.00117949263529449,3.39551260931023E-05,4.4314220842388,3,0.418534221683828,4.64220585128461,2,0.559055118110236,4.98655640501116,3,0.729254996971532,4.65462402078259,3,0.57419745608722,0.0881273350568115,1.0548893626093,0.288910488088831,0.539236692020713,-0.210783767045807,0.0852606653905158,1.06925128235858,0.382613861426796,0.417239300298996,-0.555134320772357,0.0372486352011493,1.42888963527726,0.167822402859823,0.775150065027149,-0.223201936543788,0.338983652631222,0.469821244992311,0.906090552686763,0.0428283977238339,-0.34435055372655,0.780699175631012,0.107516279222595,0.951417131885154,0.0216290326342176,-0.0124181694979812,0.234262174654594,0.630297829477906,0.772938551481152,0.111855031066702,0.331932384228569,"N-(cyanomethyl)-N-methyl-1-[3,4,5-tris(trifluoromethyl)phenyl]methanesulfonamide",784087420018529793_UNKNOWN_Feature:FT0614|RT:408.591|TIC:9465|ID:Consensus_MS2_spectrum_of_3,0.053,Alkaloids,0.76,Pseudoalkaloids (transamidation),0.023,Aminoacids,0.011
FT0615,FT0615,491.19354213518,427.02236112546,2-bromobenzoic-acid_fluorobenzoic-acid_putrescine (known iso,1,-0.0142473526041317,0.00851518453342181,-0.00260566851393718,-0.0242368168465707,-0.00994897918639206,-0.00740220914654583,-0.0153452429669719,0.011663381222357,0.00306695754720156,-0.0257327922059068,0.0114535354778982,-0.0230314594228167,No_MS2,427.02236112546,427.02236112546,491.19354213518,491.19354213518,1,1683;12463;13324;13760;14283;14848;15475;16193;17037;17635;18212,,0,-0.0154726710676026,0.00818669284727566,-0.0055414488180939,-0.0120986592440104,-0.0155043702825154,0.00502233165674378,0.0132902922700001,-0.0343418189494945,0.0167997566444531,-0.0156912998484377,0.00719125820960563,-0.0118336093516058,-0.0110740019251964,0.0373742669900454,0.0212030934509881,0.0147987960813351,-0.0396207480140274,0.0101042458743176,0.00762155443689566,0.0188640428551114,-0.0165174976416226,0.0110855665084929,-0.00530674541690927,-0.0122996897883327,-0.0199431238569148,-0.00134385809335037,0.012729795973314,-0.0378749779698286,0.0177813416823273,-0.016827446632875,0.0103774352728656,-0.0115453833810609,-0.0144072828829644,0.0402804867566728,0.0232639093458892,0.017017751604515,-0.0405489871108646,0.00790565242762648,0.00720669343979258,0.0187938022903376,4.06128548620353,3,0.164142943670503,3.72881561630054,2,0.0635978195033313,3.77937554905129,3,0.124167171411266,3.97205131705745,3,0.149000605693519,0.0449606924978147,1.34716700825609,0.205306880663748,0.687596495421307,0.332469869902988,0.138116426448941,0.859754666881973,0.458236874038942,0.33890996633105,0.28190993715224,0.381695438189452,0.418283030464806,0.549708102685071,0.259867861496194,0.0892341691460778,0.78529417004985,0.104967626697147,0.92963711889447,0.0316865439369574,-0.0505599327507471,0.0295602720459804,1.52929157340561,0.40783586227833,0.38951458801154,-0.24323570075691,0.240224562498502,0.619382588889048,0.772938551481152,0.111855031066702,-0.192675768006163,,,,,,,,,
FT0616,FT0616,143.909360704719,427.127438181802,D-Pantothenic acid_5-Hydroxyindole-3-acetic acid (known isom,1,0.0085286372509967,-0.0129157980175719,0.0185090217413253,0.0226438710809297,-0.00662787589825443,0.00347779797463829,0.00914519278469797,-0.0170573628400014,0.0161961990784903,0.0255434977442504,0.0073618689718616,0.00491429357352495,MS2_exist,427.125342292712,427.132382733206,141.093208230275,148.30938804819,11,468;1685;3078;4321;5442;6533;7585;8520;9353;10431;11532,129.0556;169.0183;185.0132;251.0599;253.0763;279.0543;297.0664;427.1266|1119;283;4748;1099;407;300;7886;1603,1,0.00925257293348385,-0.012699485065842,0.0206321537139829,0.0134820067498108,-0.00591198634249507,0.000188273143701163,0.00382891185068936,0.0331241391918387,-0.0371350482755587,0.0108876488433518,-0.0069729113475579,0.0211930229624456,0.00768741083897555,-0.0303255610478956,-0.0416143176874844,-0.00350688122610264,0.00556168821280555,-0.0110523014891822,0.0021858226958037,0.0366146431443152,0.00983866137512551,-0.0166654958693222,0.0231973977066367,0.0119513310255195,-0.00495182137097077,-0.00290072711882127,0.0060425567314132,0.0345207193916324,-0.0388400206703445,0.0116661405951033,-0.00982244360835849,0.0221277578552262,0.0117861900966804,-0.0319430391854538,-0.044836920287156,-0.00382670936210521,0.00618143921223808,-0.0111132347968908,0.00255682554505206,0.0369483449941383,4.27612395404697,3,0.307086614173228,4.54031788861959,2,0.49969715324046,4.48629878770723,3,0.482132041187159,4.50165218696575,3,0.483343428225318,0.10587893641445,0.975190429966605,0.308741439967782,0.510405074627153,-0.264193934572618,0.163518696798526,0.786432582745629,0.491747483450575,0.308257853932927,-0.210174833660257,0.0720662366483269,1.14226815652442,0.245531455027048,0.609892862524317,-0.225528232918782,0.659655812906624,0.180682606193216,0.906090552686763,0.0428283977238339,0.0540191009123614,0.366924433978577,0.435423367042796,0.820220914627152,0.0860691609308089,0.0386657016538363,0.872238255673137,0.059364869435814,0.938153329066025,0.0277261759862256,-0.0153533992585251,"(Z)-3-isopropyl-5-((2-(4-methylpiperidin-1-yl)-4-oxo-4H-pyrido[1,2-a]pyrimidin-3-yl)methylene)-2-thioxothiazolidin-4-one",784087420047889925_UNKNOWN_Feature:FT0616|RT:144.409|TIC:134009|ID:Consensus_MS2_spectrum_of_19,0.008,Alkaloids,0.896,Tryptophan alkaloids,0.914,Carboline alkaloids,0.203
FT0617,FT0617,421.267696043377,427.101097144439,Z243357844_[M-H]-;RIPK-IN-4_[M+H]+;Caryoptosidic acid,2,-0.0177176276770485,0.0277022067395522,-0.0395906129013534,-0.0171554201663117,0.0395446825301947,-0.034299726452912,-0.0188101164054692,0.0357161464756266,-0.0377749337407958,-0.0228746167022185,-0.0528399504589259,-0.026101644929775,MS2_exist,427.094582981928,427.104351772777,421.088585916165,421.990000623733,3,469;1684;3079;13761;14284;14849;15476;16194;17038;17636;18213,79.95925;80.96582;124.0081;136.0076;166.0172;187.9997;200.0013;218.011;286.0591;308.0432;427.1026|108;204;413;188;5822;834;168;1003;773;144;72,1,-0.0182486827909414,0.0276259497169333,-0.0423612069331992,-0.00189682151451262,0.0366270650264165,-0.0365558187734614,0.0101673324394478,-0.0242565497587825,-0.000682073075530842,-0.0226733181861073,0.0112268668331734,-0.0133954126828095,0.0204113785221051,0.0300256453204607,-0.0241652493451111,-0.0145485279496853,0.0207739997747183,0.0219970136022412,0.0475822702355823,0.0155194239126311,-0.0192980922142588,0.0356917887687363,-0.0446345469343523,0.000450336510876498,0.0494013497875502,-0.0296348997922854,0.0137206492400095,-0.0247171186842418,-0.00078846318104527,-0.0242253847410013,0.0153591199856605,-0.0158241632856537,0.0214130595929975,0.0351928750580257,-0.0265623800119609,-0.0163439361161627,0.0185609792021888,0.0241987693568286,0.0507622118006452,0.0163310652302112,4.32797997889834,3,0.343428225317989,3.92514247968944,2,0.116898849182314,3.89699759404358,3,0.171411265899455,3.74568448134891,3,0.0642035130224107,0.037837553724212,1.42207694939547,0.187369435071045,0.727301252629732,0.402837499208905,0.0930718136439348,1.03118182312508,0.395016874874386,0.403384351187999,0.43098238485476,0.00300903118467929,2.52157331134136,0.0481737128498655,1.31718988040201,0.582295497549429,0.91731955338026,0.0374793490688306,0.963609726433449,0.0160988249926474,0.028144885645855,0.196197752559364,0.707305971760643,0.653596149435132,0.184690515049693,0.179457998340523,0.480285971311245,0.318500098497604,0.795264681382378,0.0994883046355643,0.151313112694668,S-(hydroxymethyl)bacillithiol,784087420077250057_UNKNOWN_Feature:FT0617|RT:421.125|TIC:49584|ID:Consensus_MS2_spectrum_of_5,0.961,Amino acids and Peptides,0.826,Aminosugars and aminoglycosides,0.055,N-acyl amines,0.092
FT0618,FT0618,486.376586723708,427.97467071268,388592-44-7_[M+H]+;methyl (2E)-2-[(4-iodophenyl)amino]-4-oxo,1,0.0125487176293623,-0.00523005411078368,-0.00782419324464828,-0.00214652545856497,0.00607738498427228,-0.000444154979220423,0.0133734738286795,-0.00640630186154522,-0.00988399324241113,-0.00358589576137482,-0.00671800923266637,-0.000897660548441614,MS2_exist,427.972362578836,427.977502640707,486.06972059605,487.025121024908,4,6534;7586;9355;10432;12464;12947;13325;13762;14285;16195;18214,78.96038;198.9181;304.0332|279;252;72,0.8,0.0123408837191442,-0.00522797014170301,-0.0085943893096571,0.00186601622608422,0.00442048032093906,0.0016299081036311,-0.0010035998752853,0.0068199811812356,-0.0175510006713484,0.0122137119252038,-0.00691418370163573,-0.000679909735448716,-0.00325028306326547,-0.00692835927543154,0.0123421626765799,0.00441170795407521,-0.00149179562453696,0.00012265456808178,0.016092755092107,0.0360996466375787,0.0131602135206839,-0.0063889042288388,-0.0112428513708339,0.00345732453623567,0.00375232181607876,0.00350248267086208,-0.000753471115216649,0.00802526761349949,-0.0182125297716081,0.0130370527288756,-0.0092106741785577,-0.00101089295603274,-0.0043951919478187,-0.00798405674611154,0.0140403257002061,0.00466131584551735,-0.00135246019861595,0.000173101863346811,0.017166234044122,0.0367676167654556,4.105241717234,3,0.188976377952756,4.12118090342652,2,0.22228952150212,4.34625298879501,3,0.405814657783162,4.15112955417067,3,0.24106602059358,0.686416217664878,0.163412464146587,0.811309328431261,0.0908135304773048,-0.0159391861925204,0.0598585242837385,1.22287399420029,0.32763461892189,0.48461021554286,-0.241011271561004,0.0659756742264482,1.18061616289147,0.231969907887874,0.634568349962034,-0.0458878369366662,0.161708218199034,0.79126790818391,0.906090552686763,0.0428283977238339,-0.225072085368484,0.432733443931496,0.36377953892741,0.842819968412574,0.0742651834713174,-0.0299486507441458,0.10121274316102,0.994764804333154,0.759555631631112,0.119440411892566,0.195123434624338,5-[(4-bromo-2-chlorophenoxy)methyl]-N-(3-propan-2-yloxypropyl)furan-2-carboxamide,784087420106610189_UNKNOWN_Feature:FT0618|RT:480.629|TIC:11374|ID:Consensus_MS2_spectrum_of_5,0.004,Alkaloids,0.229,Lysine alkaloids,0.064,Piperidine alkaloids,0.017
FT0619,FT0619,350.608203736678,428.175907230416,Z18647522_[M+H]+;MLS001148211-01!_M+H;N-[2-(diethylamino)eth,1,-0.0328152524598237,-0.0902556508901207,0.0651468471461464,0.0383565229560514,-0.0343730632226712,-0.0382820286917858,,,,,,,MS2_exist,428.175709932898,428.176104527934,349.538663109999,351.677744363356,2,9356;10433;12465;12948;13326;13763;14286;14850;15477;18215,71.01338;88.03993;146.0831;218.1003|36;564;713;1022,1,-0.0323645139570818,-0.0901228375554087,0.067168436775635,0.0300642994842274,-0.0440944977918134,-0.0317561071358801,-0.0481206214863264,-0.0485792286529435,-0.00991737283257461,-0.0236074103280288,-0.0736259158222233,0.0336443782263534,0.0363432800493763,0.0384035020011269,0.0179266361483093,0.0485533297021746,-0.0377379359874561,-0.096767596899183,0.00299271500824422,0.0150163911185493,,,,,,,,,,,,,,,,0.0531686641694321,-0.0291273313074231,-0.102026636982827,0.00405781566368548,0.0114398634378558,2.66820260457119,3,0.00302846759539673,3.31556768398609,2,0.0121138703815869,3.03135001069369,2,0.0181708055723804,3.78234516672038,3,0.0775287704421563,0.107487348668754,0.968642649484967,0.309681700578549,0.509084456808412,-0.647365079414907,0.525900240070926,0.279096630933158,0.742103672100085,0.129535419416526,-0.363147406122506,0.0221768197948911,1.65410073251306,0.131073748536829,0.882484280142135,-1.11414256214919,0.678402731325075,0.168512412229791,0.906090552686763,0.0428283977238339,0.2842176732924,0.210892104908513,0.675939678481695,0.667487679451321,0.175556746136701,-0.466777482734281,0.226901254866044,0.644163102264507,0.772938551481152,0.111855031066702,-0.750995156026681,"1-(4-fluorophenyl)-3-[(1S,3S,4S)-3-(4-fluorophenyl)-4-(morpholine-4-carbonyl)cyclopentyl]urea",784087420131776017_UNKNOWN_Feature:FT0619|RT:350.81|TIC:13040|ID:Consensus_MS2_spectrum_of_3,0.052,Alkaloids,0.819,Tryptophan alkaloids,0.025,Dipeptides,0.012
FT0620,FT0620,461.101503947695,428.84675831937,,NI,-0.00922943870275245,-0.00411252348928631,0.0044245555776084,0.0101099814530375,0.0035556632735747,0.00242865919716504,-0.00997281896026787,-0.00482526624156687,0.00335160099156907,0.0118099240371557,-0.00376217790012072,0.00610807802010358,No_MS2,428.844896752313,428.847540421425,460.166352782461,462.711909032735,9,470;3080;4322;5443;6535;7587;9357;10434;11533;12949;16196,,0,-0.00887535612716903,-0.00400172081879999,0.00512371925327876,0.00688438822063597,0.00426777273527954,-0.00029348249093421,-0.00481370519965868,0.025835621858706,7.24523804838941E-05,-0.00854160941021224,-0.00366367631703713,0.00813881246336101,0.00435363008387886,-0.0261872445206839,-0.0146799974882125,-0.00172221816028304,0.00976596633613908,-0.00567740131576144,0.0129431024860773,-0.000433222759969235,-0.00961498901292831,-0.00458151156181517,0.00642415238097475,0.00697670338142062,0.00524057815784812,0.000149808190123468,-0.00377606519807626,0.0285881591463564,0.000143508243543649,-0.00925726986205964,-0.00413423668730079,0.00887060535532728,0.00726113679265588,-0.0283980510886188,-0.015582427655559,-0.00217695063919076,0.0102224264491893,-0.0051540001799188,0.0140809487124457,-0.000656049883352157,4.31839242605743,3,0.331920048455482,4.38515104389172,2,0.384615384615385,4.22823730403346,3,0.338582677165354,4.33633192609272,3,0.359176256814052,0.444196237371955,0.352425124525767,0.632538510730875,0.198913028272666,-0.0667586178342887,0.449168353487578,0.347590849894716,0.690481332968334,0.160848057995459,0.0901551220239769,0.769414874432814,0.11383942210816,0.861347676809036,0.0648215133062724,-0.0179395000352853,0.29155516508972,0.535279260365062,0.906090552686763,0.0428283977238339,0.156913739858266,0.263626294902679,0.57901127404162,0.729395570963955,0.137036878137338,0.0488191177990034,0.315070382146837,0.501592420293966,0.772938551481152,0.111855031066702,-0.108094622059262,,,,,,,,,
FT0621,FT0621,36.6272074965997,429.085557270416,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(5-hydroxy-4-oxo-2-pheny",2,0.0126845337725682,0.0105048832717923,0.00845586738777162,0.0153932003728087,-0.00372958408604813,0.0101183025199322,0.0139483225691021,0.0107313006404245,0.00882498306297417,0.0176422904124414,0.00553621088644391,0.0141297973642345,MS2_exist,429.079457067361,429.137180729135,35.9365036659774,37.4749620035858,11,472;1687;3081;4324;5445;6537;7589;8521;9359;10436;11535,79.95713;80.96479;272.0838;347.1101;349.123;429.0781|3356;3173;770;669;4519;27178,1,0.0132075658206107,0.0106803399659666,0.00995297254847505,0.00843971344195238,-0.00224856738520927,0.00756737917704527,0.00461526643711372,0.0124540934314879,-0.0358485012460029,0.0128333205098259,0.013447292379529,0.0124291847992213,-0.0041399792779885,-0.011608171462464,-0.00121337511375872,-0.0133862014396121,0.00988456537193435,-0.00392502261487287,0.00295598614722556,-0.0188646130334275,0.0144426008201995,0.0110592235534351,0.0137438904327074,0.00757235767866583,-0.00289222750094174,0.00927476461936302,0.0067309987654374,0.0138104616685187,-0.038050989452223,0.0140885867675296,0.0149734248678007,0.014418649956734,-0.00224299883948224,-0.0141594303019253,0.000673011971015686,-0.0144248176452396,0.00944194326690136,-0.00361566026868933,0.00327093854893056,-0.0186733290417097,4.70251936405805,3,0.596608116293156,4.77408996626829,2,0.639612356147789,4.74863949371456,3,0.622047244094488,4.65913512132105,3,0.576014536644458,0.174221427339868,0.75889843254771,0.387068531704198,0.41221213496558,-0.0715706022102456,0.808071911853768,0.0925499888150376,0.893950475556688,0.0486865402512978,-0.0461201296565115,0.308053451859519,0.511373920403627,0.487628489987971,0.31191092839593,0.0433842427369999,0.917501205301867,0.0373933565520519,0.963609726433449,0.0160988249926474,0.0254504725537341,0.026444284289641,1.57766818259719,0.40783586227833,0.38951458801154,0.114954844947246,0.638427667108655,0.194888300522838,0.826701237957953,0.082651412030018,0.0895043723935114,"phenyl 2-[(4-hydroxyphenyl)(4-oxocyclohexa-2,5-dien-1-ylidene)methyl]benzene-1-sulfonate",784087420161136149_UNKNOWN_Feature:FT0621|RT:35.269|TIC:257761|ID:Consensus_MS2_spectrum_of_21,0.772,Shikimates and Phenylpropanoids,0.88,Fluorenes,0.091,Anthraquinones and anthrones,0.093
