ID,IGF_1_1_1_Met_PB_06_12_20,IGF_1_2_1_Met_PB_06_12_20,IGF_1_3_1_Met_PB_06_12_20,QC1,QC2,Rapamycin_1_1_Met_PB_6_12_20,Rapamycin_2_1_Met_PB_6_12_20,Rapamycin_3_1_Met_PB_6_12_20,V__Control_1_1_Met_PB_6_12_20,V__Control_2_1_Met_PB_6_12_20,V__Control_3_1_Met_PB_6_12_20
FT0730,4.5646505619108,4.48728669115051,4.44916160644307,4.54933676361019,4.52590190056112,4.53068994941647,4.54500496030135,5.03498125747652,4.50775583997846,4.5116105192618,4.42827526537512
FT0731,3.91051457208825,3.8088646673765,3.84666331149886,4.23089339627471,3.93345475581357,4.36808624321287,4.40658194934668,3.84904764739042,4.16850910471959,4.33135606772,4.21153212327813
FT0732,4.5476975230881,4.49831388749593,4.4958932258542,4.47366689834877,4.43802010378977,4.46032009076755,4.50241446056931,2.58895889778381,4.51317566203125,4.62045624113817,4.51415686401095
FT0733,3.72052488008319,3.75784552032394,3.82918492658796,3.53607302385232,3.73577813660139,3.41413330128671,3.50949801515815,,2.58846038822955,3.79796410625708,3.76462511842728
FT0734,4.24914484475547,4.21546666658259,4.21739819533556,4.51195515742804,4.49853328604979,3.89682503534097,4.76413737722842,5.02447392089001,4.26414132926845,4.59770704122189,4.27783284407853
FT0735,7.66195416287112,7.15259801148372,7.41047975092796,7.57733703645445,7.51946047804423,7.6366380362121,7.33185753170998,7.71522818229699,7.35772578080459,7.26913728479817,7.33175642531536
FT0736,7.09376341258793,6.73794974112694,6.88378789924397,7.04442139521253,6.98931480913445,7.10618702540921,6.84997978108662,7.18889573776122,6.82035804496336,6.8084662747715,6.80382638781222
FT0737,4.97580265251263,4.86124163865344,4.86844667636061,4.7611169878521,4.73940333777079,4.67204245717065,4.70100067893156,4.45381398705354,4.8809655697501,4.83487709370807,4.75134407079837
FT0738,6.23932108442706,5.98679019343988,6.00308779411262,6.17188921439463,6.09692137225323,6.26105156822669,6.1137303756434,6.33542339904097,6.22687231840495,6.07343143857843,6.11037473151042
FT0739,4.862136724443,4.88700161467938,4.92787043946576,4.75604177135802,4.72636171000249,5.06057931315042,4.59726964258836,5.02273098911488,4.47244936188355,4.55502010762912,4.54334523087898
FT0740,3.80669348964488,3.92285279975815,3.82491492087785,4.06070174404173,4.27416288858413,3.60559436098145,4.32143783804213,3.10837852432182,3.85573901030334,4.06825903429318,3.88807739270188
FT0741,4.19787074728233,4.11696619747764,4.1528813157486,4.10354606569289,4.04205663809484,3.99507300883859,3.98296908624754,3.77085416037235,4.15899920672114,4.10583135757968,4.04992799473857
FT0742,4.59401082034945,4.60647121018355,4.52985455261336,4.46057356884355,4.43409582683441,4.64742525949566,4.48878912775063,4.65447454136548,4.4256541495052,4.48460653640609,4.4171372108258
FT0743,5.27532468268519,4.99747486443981,5.08030930225955,5.24976758191754,5.2155958499017,5.26148881268004,5.1333732990936,5.49051838943639,5.22138244879022,5.15699891091181,5.15431915678723
FT0744,4.0887619787528,3.91208690205514,3.96242508284973,3.97344596746293,3.94832608159664,3.80302727660388,4.12229082060994,4.01694790820019,4.0630629239768,4.16951073731784,4.05655696811053
FT0745,5.23026879395148,5.15224074156765,5.14052730314911,5.26200971664983,5.25169303250296,5.28597272815248,5.02141794368317,5.49923944544738,5.19518269400061,4.86629508730812,5.14542946838296
FT0746,3.30970738007543,2.59560746298057,2.54131311874128,,3.0850351711443,3.61658307193204,3.51619049317668,,2.99588879321144,3.13030009682148,3.23683472535706
FT0747,4.67443177583305,4.61599689018708,4.58758693256646,4.71669717289527,4.74801813259662,4.76902156173931,4.41516417520556,5.1111978867394,4.69464673306422,4.25726093159137,4.61121149265245
FT0748,4.04644634677503,4.05144785238817,3.9290743850278,4.00838726554993,3.90535318468192,4.00919617479278,3.98996867172508,3.33346267264499,4.23166033808023,4.26978489271781,4.23064724123113
FT0749,4.37113904377184,4.4141111950864,4.46293161929515,4.46906358989592,4.40497906115396,3.99465103604602,4.35004150857753,4.10060759772064,4.61038230957001,4.52328812469763,4.60860874794935
FT0750,4.5838667452747,4.48243198728206,4.48621737742399,4.63874440064795,4.68104669597654,4.70885822304265,4.75357464360089,5.48353303087483,4.6201239506353,4.74616589606454,4.61527962901783
FT0751,4.40740815228695,4.31946777799962,4.32198605568768,4.15007304017509,4.15483306635829,4.03889561967808,4.1095428580398,4.17689684390314,4.1796148290133,4.08481795473764,4.04920400009978
FT0752,4.39405167431255,4.49038480642374,4.43956333002717,4.17487026971528,4.23527560884967,3.66147363180189,3.99242519112638,3.07407342831837,4.36178955280364,4.31747395210919,4.3927013511363
FT0753,4.00016902144827,3.79879654061973,3.81887877949138,3.90302790046442,3.87215036675827,3.97910404504408,4.094769990455,4.07984221117995,4.13714193701602,4.30890650186179,4.10476696536433
FT0754,4.04030976315197,3.5953559483903,3.81189156967603,3.90333600750823,3.69279339323266,4.24183436369253,4.21241221774524,,3.93911489454753,4.3978389551018,3.91386910994664
FT0755,3.87211337123034,4.01504981684549,3.95943761611565,3.65737571786838,3.73626087213157,3.36204065642435,3.51367931223351,3.0540057039424,3.90740238471758,3.86938377598687,3.98611011427476
FT0756,4.34415147810083,4.26522007303763,4.35069375437652,4.40094460803576,4.32223598288715,4.15094611320735,4.25900992005807,,4.3713914641992,4.40866811515166,4.35769785232378
FT0757,4.23424933532364,4.14801678571877,4.18222064005862,3.97029108089827,3.97635131040378,4.15537161850378,4.15535602795179,3.04324188812748,3.9043808419178,3.93926162907689,3.97648464562756
FT0758,3.93872398559669,3.92766620457443,3.98111549010537,3.95916784590488,3.96464464325883,3.92748590397573,3.80722974215373,2.64492973925518,4.112861363017,4.12376169711639,4.18571704176552
FT0759,5.59875556986247,5.54762694451561,5.60002575216774,5.46069409061254,5.46843638931322,5.47113783329535,5.4799616853893,5.36985185681982,5.43009275171046,5.55946850626438,5.46533994474049
FT0760,4.76865656089301,4.69311432654381,4.766761859929,4.62890296187049,4.62292364775099,4.65725396423354,4.62504033891925,4.74764267612002,4.6237980573643,4.73153847505326,4.60299051332923
FT0761,4.18398631512529,4.11386786913459,4.11852861324608,4.13935232128367,4.01582515201522,4.04123884003136,4.03846113837503,4.1024173002624,4.05579808963259,4.11375616422127,4.07310316547964
FT0762,3.71965374963686,3.7424564462263,3.69556102253888,3.7523453893437,3.74680124985698,3.83127353926662,4.15045860280895,3.47751002669554,3.9749316113475,4.16832007880933,3.86674441750672
FT0763,4.16830321557326,4.25137646655457,4.41404519404075,4.28624692439673,4.5188311159369,4.36623868602316,4.61008264870012,3.43645302135964,4.22942090143877,4.46160949226142,4.37033756987112
FT0764,4.16470314299217,4.11946303472431,4.11109615291156,3.94739773083464,3.99461305282136,4.02695596874693,4.04390741326612,3.59430968593175,4.13818715188342,4.11792229980989,4.0612049290607
FT0765,5.7805130880034,5.7508595530883,5.65473379315674,5.45399467841006,5.45929679291752,4.97937861611863,5.11491197805723,4.77615173614692,5.74923824398956,5.56226120060447,5.53573589252004
FT0766,4.73340540144649,4.37175508304423,4.44190993440212,4.62930266908878,4.62456910612249,4.54230938921454,4.2292356006228,4.82655182448869,4.79807126214342,4.35800660338197,4.33904510998612
FT0767,5.05779751325007,5.03319758585905,4.92767783230341,4.75426607301237,4.7727005777222,4.36674333760115,4.4785791057682,4.23371815919024,5.01868972287955,4.86684209615373,4.85559045179202
FT0768,4.64314020595036,4.44189898293639,4.62498413768411,4.43346959374059,4.64962345649018,4.63544991930621,4.67005143998853,4.81136706039284,4.61921981904192,4.60308320757024,4.66972656387545
FT0769,3.90800146751557,3.8667206652293,4.27839751785547,4.07130569057074,4.14604471598276,4.28638498888653,4.38261986496997,4.04520522931694,3.59457758838388,4.3387787887885,4.13358705222579
FT0770,4.44173641241038,4.7439315125352,4.46050552255073,3.84381330895637,3.94408989583871,3.99988005100895,4.09588861243208,2.97121349961824,3.84332401353389,3.7964274580312,3.99061558873095
FT0771,3.7903325409873,3.92153356242236,4.05619144662132,3.85520498111073,3.89644318564364,3.92958774442336,4.0611611032884,,3.77571684938147,4.09107064349637,4.02150948875758
FT0772,4.56506047128105,4.6032891631093,4.54829609848414,4.54270888485382,4.58966739612712,4.49563541896045,4.8309099689633,2.83222469379473,4.65768480607887,4.79338877783275,4.63553544095755
FT0773,4.3568954541487,4.41750142312091,4.36825761764011,4.32440641694959,4.39086703165069,4.31635858707172,4.38568750125116,4.98132089628582,4.41846730976907,4.41866301947662,4.46237356293296
FT0774,4.37663939940264,4.40899016779497,4.38829649604314,4.19151606108795,4.15887759240422,4.21908502931843,4.24785585849413,,4.24953929522126,3.98257371193275,4.17519496890711
FT0775,4.35774128507011,4.41375981614351,4.19556266062686,4.35969708799336,4.47410353734239,4.34200724539691,4.32689269238739,5.2610496951766,4.40204395130391,4.33900895631959,4.53196238476379
FT0776,4.16568699321599,4.36633948575832,4.11833973821303,4.46660108809609,4.43558738872108,4.41744555331789,4.46708023162441,3.73688737333557,4.51075395542935,3.97067585617757,4.54120177592481
FT0777,3.9921195523551,4.15343066206444,4.12789996211167,4.20618040396616,4.28248103540697,4.30891124888698,4.39266043906276,4.99231809791997,4.25285386485981,4.35019944092227,4.34786547957567
FT0778,4.49201205700082,4.45702002506364,4.42543692518861,4.57661957655936,4.58891273192748,4.63815055269931,4.69480488257588,5.41387105792603,4.56235243205622,4.61766071842281,4.54850901247892
FT0779,4.64901986095712,4.50766091195108,4.45379268664311,4.70444589504163,4.63483343355315,4.41812495009554,4.59163869004083,4.62116114208027,4.73479973901568,4.68071835222715,4.5891207502807
FT0780,4.22716718450408,4.19391081158568,4.12294783517349,4.15022894066753,4.11074275618647,4.00516423117436,4.07289395879935,2.96684364103699,4.34755626011886,4.33820248905445,4.25555999407858
FT0781,3.79114570474225,3.80782658239014,3.94762641127146,4.12426371242394,4.10651448058333,4.08112902019237,4.1252779245826,4.46701596493049,3.98199363625892,4.24874713142884,4.04384253290403
FT0782,3.95260563467828,3.98262341370749,3.86579785933121,3.89441720399747,3.90479955848408,4.07294372324123,3.96738673677738,3.69426627026302,4.10801755344054,4.13624251033476,3.88232063141881
FT0783,4.14640318967393,4.08747121694669,3.98795419153575,3.91194737819252,3.78025795062584,3.87954441894418,3.77628783893579,4.20771925207256,4.03374801399295,3.56718112328071,3.66098583658306
FT0784,4.81692991913178,4.54002035644969,4.62154936219201,4.59546718382856,4.5366826868097,4.61358027687956,4.37877431866721,4.88869063984973,4.51171710099387,4.43803060262335,4.43519904747343
FT0785,4.09812094921866,4.11155501613499,4.06299416881409,4.01215459831264,3.994225702856,3.8242946244811,4.01319894330159,3.57983248812515,4.19629798367729,4.17331287919982,4.08241733691658
FT0786,4.79143954159997,4.6450080005578,4.59257697746103,4.72247517866392,4.68340527113182,4.77185058624894,4.84219102799062,3.84648701567057,4.89613279739684,4.92041689878457,4.76228888945397
FT0787,4.43994443853681,4.34558510377587,4.18719684666574,4.09896224198709,4.00637244214006,3.87152464850806,3.74023805884615,3.33299253620004,4.25762851011852,3.98346653531517,4.03627951889412
FT0788,4.31828659471258,4.22882223559953,4.15208256487994,4.27354486658652,4.21268270056903,4.29714741890034,4.36140841808519,3.64440915491238,4.45098960302245,4.46081171413688,4.34030897933983
FT0789,4.12648585710954,3.9052220456929,3.89608071120008,4.17375765042511,4.16180266033238,4.11490140954916,4.03026397998479,4.49272112478545,4.3311745476658,3.98091152564996,4.19404275208745
FT0790,4.13446568602418,4.0428622983831,4.00704007203496,3.8571692659637,3.8548364349646,3.65113188016643,3.69982322059662,3.8391571933799,4.17751981278799,3.97752776889456,4.00179465832712
FT0791,4.87039614995118,4.76514180308605,4.75419075789325,4.75254101638956,4.73377466326761,4.81843500349856,4.8493032277118,4.29783986714907,4.87277323074243,4.88412639923451,4.80434280025752
FT0792,3.66705395843004,3.82153447936148,3.81587689486215,3.43910791490221,3.63244060041286,3.3362740275621,3.57131777926482,2.97979355562524,3.72232014840663,3.64915845263767,3.83601959231449
FT0793,4.42838506917222,4.4919478666617,4.52432938268804,4.38793078488946,4.40466534341317,4.47455015849992,4.38093282835385,,4.32025098910649,4.44508928136707,4.5251681872175
FT0794,4.70425129564127,4.66861020638382,4.68013247832945,4.77091673427779,4.73924206788587,4.62587173805994,4.62157741774774,5.30424196598482,4.84874306415537,4.70167658833176,4.76262759399062
FT0795,4.5537748062744,4.54300436507885,4.48394645468015,4.26054277059276,4.29419057892477,4.29000741759944,4.31356706718317,2.51783145078303,4.32493446629435,4.29370981131648,4.19284001252911
FT0796,4.33953281759489,4.29479981515396,4.34364095760064,4.04965463996015,4.07646610785382,3.85489146258433,3.72399073468533,3.77837902440973,4.10232660844906,4.02530695121013,4.06048245857005
FT0797,4.56350550122214,4.70699908674674,4.61146312068645,4.3856352691239,4.48103890315937,4.22938214780417,4.44100943887385,3.5843892374623,4.62169015964416,4.57770779064045,4.67736498899027
FT0798,4.34811143620885,4.12439956163179,4.2001030524714,4.30457905809106,4.33027108668037,4.29547613793099,4.22784365049615,5.14358874193775,4.32258868897358,4.20075475864735,4.33632135322444
FT0799,4.73007727781502,4.69045636110203,4.58539146974798,4.75728779565488,4.8170947994163,4.91508940467096,4.66254528269017,5.60365503564565,4.45784288599817,4.59422321260329,4.72947662849012
FT0800,4.08358806740976,4.47981642915007,4.3741725594228,4.14439875161109,4.16281069372104,4.06601796586323,4.15211867254675,3.54511898894484,4.32606051893443,4.30438531062665,4.51891697938501
FT0801,4.54939020791855,4.57658674650646,4.77230522173195,4.78867487371292,4.77792546157046,4.75687605854292,4.87122612182572,4.94613277117887,4.69093125120678,5.00853675835668,4.88647348608333
FT0802,4.41728263846553,4.34010476433727,4.3509157034682,4.28582759668328,4.10555312086474,4.12801091829088,4.14658655841457,,4.07565781584896,4.12907699185605,4.24691401575479
FT0803,3.9630827923091,4.20712932673868,4.12433892872035,4.10459225014323,3.98572134651432,4.08092075735102,4.17644370444346,,4.13650148853538,4.29661829469083,4.13979996488985
FT0804,5.09129124116744,5.00319112827137,4.94808895375469,4.75603487885054,4.76860740154238,4.71286986373716,4.69822860812444,4.66412765606768,4.81679580885643,4.81744742669817,4.73601442466478
FT0805,4.95581993620332,4.99273760085304,4.87233857247455,4.4054742306425,4.40264769071044,4.01804458927,4.50552508060044,4.01441533659153,4.69042442082259,4.81620229514127,4.61257007363105
FT0806,3.6880264251804,3.63582153968272,3.51407470492391,3.74161788191485,3.66242950601635,3.84574229100776,3.85855688425991,4.39694683170245,3.68144916107594,3.82925575690206,3.72671876860408
FT0807,5.0227684948826,5.02881297412971,5.28906849533914,4.85060553524008,5.25002591077547,4.83021189106965,5.17324839297186,5.26196314908398,4.96758617209498,5.19207204708484,5.22926642887263
FT0808,5.01883543531258,4.96853805452106,4.83582253496069,4.90849525790235,4.91287548509619,4.77943559646647,4.79864452659923,,4.9378046093063,3.37857231805105,4.83740784272482
FT0809,4.47783554203879,4.49908582167782,4.50625246130574,4.5070747666056,4.52458116078768,4.44822046722204,4.50644316735257,4.53641235693531,4.61637572809436,4.63299050765984,4.5445889978776
FT0810,4.48998494543925,4.44783242365857,4.73210383606733,4.38613554998692,4.68017574606042,4.58823037657363,4.61578438933896,4.75201068256254,4.41000014864412,4.64535952221331,4.69222943588253
FT0811,4.89627433783567,4.79609137051161,4.8091853220094,4.76522304278033,4.73453584203119,4.88211690370553,4.24538360609823,4.92725447887787,4.64637579315601,4.43332061313812,4.68389398347175
FT0812,5.23929193627154,5.27919383561456,5.51699646175828,5.15967572383062,5.57025068984595,5.24023147014415,5.50626839044466,5.79031094679756,5.29100490598851,5.44934152978213,5.53400379427325
FT0813,5.17120999167612,5.14635694304493,4.90020685249684,5.2001751515638,5.21497233819166,5.13070658280815,5.0667648796651,,5.15197743825721,3.39647544418834,4.95981896871027
FT0814,4.63669067578425,4.67980451317516,4.9340982452269,4.58230137737335,4.98299753745109,4.65376425447064,4.931142996787,5.23830665132481,4.71538855503977,4.85458013470799,4.97210774933972
FT0815,4.58378074416396,4.56435639584484,4.31664327502737,4.63336512021227,4.62936885565311,4.59877326808218,4.51882076536126,3.51312429554744,4.56844447365967,2.91619106928117,4.5067254053792
FT0816,4.17381037179471,4.06699107557289,4.120327993516,4.07339081466955,4.06675258667574,4.07542821992028,4.33675696543807,3.29762038499209,3.89884280770301,3.98335877028051,3.90685519466605
FT0817,4.72048962759767,4.76492948256753,4.99316835900233,4.66081930563183,4.72201871499409,4.74535531548604,5.03314563071313,5.29173462392448,4.79683606690186,4.93744802850402,5.03087283120879
FT0818,4.64834557763359,4.6483255006784,4.34427936516907,4.68053866808488,4.83744973071496,4.68113786665423,4.58183187249589,3.61775619734889,4.64697988488489,3.00661044023406,4.45504632224333
FT0819,4.23187953775765,4.18408952050207,4.01545578045456,4.14054420923445,4.1261659522911,4.15168344893345,4.63844789567083,4.51220600639084,4.37348710579731,4.56557164703379,4.25742286620757
FT0820,4.009379159044,4.02099376953796,4.03803578652492,4.18279984302123,4.31784954917127,3.96937959335163,4.3620453214623,4.1862751502939,4.18629232339056,4.2100944188304,4.09963305907086
FT0821,3.86672955666578,3.84263159672397,4.08873593105057,3.94012302258199,3.96693813232429,4.05884161901899,3.99991788552806,3.62874325543335,3.69721386087552,3.96889501679074,3.95724153182993
FT0822,4.80878190555067,4.91704397600184,4.82417025844551,4.78811975369511,4.80675953949136,4.83092642412777,4.85998439723145,4.70321789713163,4.88047785577699,4.89411747902469,4.72625205658803
FT0823,4.15728522269393,4.10538726269617,4.05690008982913,4.00490413676545,3.99503410497039,3.85836466219046,3.89905425760184,3.70319573603091,4.03723226757019,3.87055644515319,3.97013024975327
FT0824,3.29620422887357,3.98330835492581,3.85837518150371,3.35617570476636,3.42983787538794,3.66440598964761,3.72889446973787,3.29633624195138,3.29450658590339,3.45348150659229,3.68151743475595
FT0825,4.56813129222395,4.51740124718996,4.5120324603099,4.38494911626487,4.40202649315491,4.33019693458174,4.3548162163047,4.15755475897813,4.59100378943498,4.51316579028786,4.56121433029686
FT0826,3.91648819416229,4.25564112451343,3.96304630031993,4.37765377206557,4.33596063305449,4.21447505835719,4.8633908697742,5.59481845061026,4.13992385819957,4.76816007940909,4.46435113281619
FT0827,4.50020628353338,4.379080008582,4.40467730258162,4.40058266376104,4.33563646108753,4.23583043845738,4.45120858935339,,4.42524725436789,4.31142263515931,4.29901995990112
FT0828,5.63156503794694,5.58854648735603,5.58848611083307,5.7103610265504,5.70578318381261,5.77658142042925,5.805225793405,6.47672897980091,5.67972081961775,5.7403188604776,5.67958962994689
FT0829,3.21780258073372,3.34717864941483,3.08949445686632,3.41908640219037,3.61180149880715,3.47738188171898,3.6461241547817,4.68272843435507,3.62445571474676,3.5569122915016,3.24922087422173
FT0830,4.94119202315827,4.89844031026557,4.82962785991807,4.94084895189052,4.93066612115415,5.01464466098854,4.97218472491728,5.64853285029624,4.89317540653064,4.940893259746,4.91227143148754
FT0831,4.74099589274389,4.67764398081039,4.5316753844661,4.75108582466313,4.68997945050593,4.81665638831986,4.54174177087944,5.25363175225423,4.33622509763144,4.59111320353409,4.61508378236606
FT0832,4.52502553300897,4.21242821953494,4.47713997469335,4.43255980611746,4.3551921852859,4.35522307433384,4.42206172703362,4.6375523240486,4.37888824145882,4.44854542127708,4.3260907218924
FT0833,5.05819821826443,5.04429077291618,5.1838574693653,5.18360010871898,5.17046309137359,5.20704390015226,5.24863930947217,5.20798991377212,5.14768319422088,5.33156629333993,5.23770663673447
FT0834,5.4127836498289,5.39864860272825,5.38888506240861,5.33261373486712,5.31544599433026,5.26071100516305,5.3678281496183,5.04097320701068,5.41047129426159,5.32108409315832,5.34056332062465
FT0835,4.63785769047053,4.61958840669218,4.69040245468758,4.59524289839821,4.5848123298694,4.62031222161346,4.70411846399515,4.47301701689906,4.60610436130224,4.64574020709524,4.63607770710205
FT0836,4.38324554401657,4.47381150211764,4.50088662751254,4.48452832461765,4.47645780386081,4.41527995052825,4.56073747742118,4.56417576938438,4.47833085191144,4.60943263066071,4.49392146129944
FT0837,4.58147571710839,4.34597371552483,4.52189438573911,4.73874793951196,4.65971515169218,4.35462570628453,4.59674715608728,5.30955260536501,4.67721575682033,4.65917553526442,4.50491163813932
FT0838,3.88077860315204,3.71806699622827,3.67683961863893,3.61378544821084,3.51724485638339,3.37440415396053,3.44672812778613,3.00998131471805,3.70796136284881,3.62609468553672,3.7333107705139
FT0839,3.67562004677493,3.55743645412493,3.57116765572309,3.79736843217495,3.70878631884748,3.87439354993954,3.96788796249821,3.71672805807515,3.99277234674175,3.9873910324823,3.90367888466039
FT0840,4.16766994504174,4.67377131773717,4.73797601133799,4.49710092882126,4.44414753931227,4.54175986760686,4.61935836235932,3.80581517255422,4.26859389290083,4.36070123888569,4.24266738249617
FT0841,5.12534138191748,5.08264991297888,4.95850613037616,4.9745820357604,4.9943609884892,4.99053151885534,5.14999339490116,5.13913787292191,5.28092698584206,5.18149869542726,5.04612764119186
FT0842,4.64142761996428,4.372400782429,4.79906811822624,4.03171131412723,4.21284113513295,3.97348843145162,3.51676365695625,,4.00407233799052,,3.67462461382258
FT0843,3.88767274253662,4.16311602298989,4.15547028860948,3.91528669898468,3.90466729640204,3.95723821943635,4.04005122291257,3.3622297160939,3.99949230636892,4.03046541656032,4.02380364465093
FT0844,4.48490833264934,4.3859058406511,4.48193941237059,4.54830102006409,4.52198127739566,4.57466121849758,4.55354556774405,4.41058404038313,4.49056447516319,4.58948677034485,4.48768543028059
FT0845,4.01281517210509,4.06754332678489,4.0067910923458,4.07676171527183,3.96407213544302,4.21543960865217,4.18404584762632,4.20472488857045,3.90168404117708,4.03793818508694,3.91440896545697
FT0846,3.76102846550501,3.84259231184757,4.003876863044,3.71849582037787,3.92600417398444,3.89780535843264,4.01355691510946,2.76557179406163,3.58615821638916,3.91557782670524,3.8452923048453
FT0847,4.8985578417921,4.6708060099066,4.54686912241228,4.53188686961961,4.58045895846326,4.58231305218212,4.72408928042135,4.71083259188269,4.85525618861535,4.79152166382351,4.61971153504418
FT0848,7.24387211729555,7.16952800825663,7.24612949445941,7.29527818645091,7.28573094567782,7.32972085697354,7.33607338090482,7.54676408059248,7.25890317707704,7.33708562187896,7.25514231520144
FT0849,6.31326046240435,6.25480028211424,6.32074250238759,6.37013202126516,6.35632506766971,6.40220461506107,6.40683004674383,6.6419086400192,6.32743731957968,6.41452374868119,6.33133924889008
FT0850,5.0702303974907,5.11773658344134,4.9645819491359,4.92338040892711,4.6977104867029,4.86489009436202,4.95337769131988,,5.06615366632127,5.00014843986022,4.98584421093511
FT0851,4.28272192305919,4.28511543705535,4.37996297251362,4.22695598576969,4.30097242653117,4.080564597787,4.26503169632952,4.81098489449192,4.2520019469387,4.41509265463958,4.34331437351327
FT0852,5.63190888047461,5.57707987793848,5.63527939876084,5.6884082071687,5.66086072846074,5.70384287214412,5.72023852761485,5.9876963391826,5.63429887713071,5.73322406127138,5.64541132294537
FT0853,3.69231267207291,3.55148118477367,3.58610714767656,3.7395036102409,3.84582369783021,3.66276505140284,3.73633033732086,4.09149620517245,3.74506745006871,3.78984831820406,3.64707839795564
FT0854,4.58294315103658,4.59768997312047,4.41975193688295,4.35510694035703,4.19971290259714,4.36860810692217,4.47168825195091,,4.53608657590014,4.46205843360451,4.44716532331536
FT0855,4.76978327917955,4.73623847657618,4.76243688306802,4.80621910263513,4.79863552840286,4.86418194375791,4.85794089335792,5.14035548941513,4.76139323508431,4.84826117690533,4.81716882171183
FT0856,3.88392335211066,3.55429515960319,3.51816536719712,3.26320175576996,3.40618430132866,3.06659872558918,3.25443852047531,,3.19461892976411,2.89942949825487,3.17315500597285
FT0857,3.71224985345235,3.66975468872071,3.62778512901856,3.62295732719959,3.62066804500036,3.71549316498899,3.76474370201346,3.42617551028687,3.3306877568933,3.49695790682979,3.4453428155323
FT0858,5.33601848456705,5.4230834670861,5.23770839722533,5.29842431128936,5.08429873536338,5.40423851610937,5.43956770486531,,5.45587406783052,5.37246930506802,5.40978476830503
FT0859,4.44721605605924,4.54416104974734,4.55858886731164,4.46656643249444,4.52674347628163,4.527636161786,4.25419369989114,5.36682856694607,4.48919502952448,4.64919244646247,4.59465585441108
FT0860,4.39029997592982,4.37068995471601,4.42725017900622,4.34945024032212,4.27171539011574,4.29345167688487,4.31501473702029,4.25369055561415,4.34284226951493,4.4418458537947,4.38205582575968
FT0861,4.77341371610421,4.87569923483364,4.69485094541228,4.7563320364118,4.56122131866525,4.8698994768995,4.90482532646839,,4.90132896793751,4.81098350192626,4.85302230816689
FT0862,4.51217793987903,4.35792067719376,4.24355747303734,3.94787901685866,3.96711661909681,3.88537287262101,3.8621792894235,3.89526185922203,4.13085042584338,3.97962177313093,3.92239050055815
FT0863,5.14523207648507,5.1765059554449,5.10047314184175,5.09258707510962,5.10642404327832,5.06534383515608,5.16392313211276,5.64591537764009,5.18616335624504,5.15101665102907,5.16433030959937
FT0864,4.91602276609429,4.9049419979408,4.84068068929559,4.88416770561562,4.87735139099678,5.20806689668003,4.80861997542829,4.85946659480965,4.82386857747547,4.83944334502586,4.83441725035988
FT0865,4.24126313690657,4.23458555907732,4.24910214522824,4.22599758014083,4.20946612563184,4.53405745022997,4.17394870875448,4.07999489726241,4.19172546537523,4.17514775775036,4.16452395790358
FT0866,4.57940116660114,4.61703835642882,4.76154860353174,4.55910426462617,4.87173408038868,4.54930470595604,4.65597242816134,5.1137751087066,4.65680947231673,4.62666734674529,4.59213228958319
FT0867,4.62047403214537,4.34560701502794,4.40219279866204,4.41136776207969,4.41658490852826,4.53477495508685,4.06203786686139,4.57140380287889,4.27442194563546,3.95192798281409,4.25413386631948
FT0868,3.9616928663502,3.72005432180096,3.63565138465347,3.80449449862262,3.80961129012806,3.84608043297874,3.96243486597048,3.16702972883642,3.94470405218213,3.69235268213358,3.87178203111873
FT0869,4.84689584546053,4.97450356922186,4.90763376318322,5.01066359211359,5.03991637631502,5.08596415276809,5.14625574154872,5.7595766029271,5.15865772244964,5.09146261945348,5.10573331563642
FT0870,4.3307587583464,4.42932071321581,4.34644382107607,4.47673352212536,4.51639040912745,4.56397334443283,4.59384249038733,5.26481098571021,4.59807916637928,4.50689823380958,4.57029367809685
FT0871,4.2675747604706,4.40410177728872,4.37422982905296,4.49596534678357,4.5423598174045,4.56360359130601,4.64616595201463,5.23170560577181,4.60156524886482,4.557568228756,4.60611845443825
FT0872,3.67730337134409,3.69345006115882,3.59771084321805,3.54480555792737,3.4596749029459,3.39491394365006,3.38525790788035,2.94976059498355,3.71123722533097,3.65734946809811,3.77153964990457
FT0873,4.3064039720826,4.30202215932543,4.2605713175282,4.1627904079327,4.03677526419638,3.89951111387569,3.84625106302166,3.85122668148349,4.38279214594878,4.18553185428916,4.2403034193652
FT0874,4.67245649327043,4.57770712445676,4.61191014844798,4.49585285913343,4.58659799018579,4.43830879148875,4.56018569568497,4.69608009428815,4.42734628455597,4.43592130901816,4.44881181569975
FT0875,4.79446887339886,4.89239846647759,4.54398136859774,4.84349609376591,4.97191132035479,5.01498254991607,5.43225407246321,5.88280298659329,4.72919496539611,5.31368721284882,5.27402238438205
FT0876,6.6741511889004,6.62502928262431,6.67030175290602,6.3847729393508,6.40316011061965,6.08557109625024,6.09360562195699,5.671128050936,6.4416017826731,6.34595403478823,6.38354299696779
FT0877,5.81874378190469,5.78877187318841,5.82206584501009,5.53102045044223,5.53620874648279,5.2534814945491,5.26824080648698,4.98309974205071,5.56307252421605,5.4831333841971,5.53422061485632
FT0878,4.57692161929448,4.56163392003133,4.43829761746889,4.59705414273782,4.54226867393008,4.59197240997186,4.60933808432864,5.06728385835878,4.55919747753146,4.61310199962766,4.4685277964799
FT0879,4.12096519697114,4.07842739396675,3.94015082487349,4.06720517873706,3.69407696683087,4.14123188206332,4.49980780607648,,4.17907558824927,4.4526439164731,4.16405916820371
