ID,IGF1.1,IGF1.2,IGF1.3,QC1,QC2,Rapamycin.1,Rapamycin.2,Rapamycin.3,VControl1,VControl2,VControl3
335,3.8062996156295306,4.063369600323867,3.859795329409529,3.8583060387017873,2.9658471753015028,3.856346730448508,3.9194215541389914,,2.845600022056,3.1122628165772914,3.601157099456145
339,3.7878895381230975,2.583876146904276,2.9779391114181086,,3.044133830840564,2.975625937937462,,,3.0187001077302598,3.383388243361649,3.2503567174149848
341,3.176693227815175,3.391977077866826,3.6016095507851515,3.314617544332663,3.4080290096395043,3.101797650854456,3.614708671929287,,3.257194717909035,3.7115191316055833,4.128051381377387
348,3.7504946937224495,3.794227581270064,3.168431658275875,,3.4922167932866044,,4.069986149795457,,3.8187814614185807,3.437765791494191,2.985881677092864
355,3.317558122802214,3.025534745912333,3.772698879203639,3.4784393681434502,3.1677340980326694,3.847628136464932,3.8837105242881176,,3.0496575644359663,3.4243880818792354,3.1058215009683408
356,3.487182313645721,2.730178936743762,3.2785042849606034,,2.890192762413644,3.603798042540332,,,3.40689309484624,3.1459438237258754,3.254011077748144
361,3.661368240840151,3.8551742727252334,3.6656623331323286,3.5545404249087578,3.5601289576630664,3.683377888032702,4.084160516458671,,3.739561189749036,3.723376585374393,3.7096079332513634
373,3.469319328414274,3.590946084742751,3.690197087459808,3.064925030915192,3.690402745320831,3.6098563219416246,3.6394647472712895,,3.928711471308996,3.891101820788305,3.1315017893561423
379,3.728856389138669,3.7059724254305633,3.904597539086884,3.5513351084588907,3.988121277191996,3.894052763688089,3.938651292159909,,3.4284810855834373,3.704301578973933,3.5718998211770887
387,3.0013075911376483,3.473235436128304,2.913159728069916,3.50834390242696,2.7315548956783173,3.426423160208231,3.442054653045612,,3.2615193020215845,3.3097074373721544,3.10464434649946
390,3.555776460320669,3.33799353328614,,3.452978661148693,3.2163480846721466,3.4022694245963963,,,3.205122078738275,2.91041429874203,3.532733389056612
397,3.2927433476797985,3.1561463897800963,3.307746010749024,2.4612137087837027,2.969569010760102,3.503674930122742,3.3681818549500173,,3.7664329069576232,3.4519997312847504,2.831523994292205
399,3.376838499040236,3.244023046415993,3.3876054426745195,3.482873455838433,3.39195549432736,3.2878610705802207,3.4522600038465443,,,3.395085034571271,2.900645056984459
400,3.1359515303678696,3.090486675480355,2.9598940475747475,3.173133728566147,4.288688317075746,3.1372011190931555,3.415770849449746,,2.853379131219379,3.00293498036758,3.9742950312265872
401,4.271305171154156,4.192371885309446,4.174507703252298,4.001497296432614,4.014312835845233,3.8780541622489726,3.697245208527862,,2.655334470189005,3.822654775102969,3.344608108780124
402,,3.16038097117915,,2.862133317662422,3.247109702161364,,2.895655570627901,3.032544896686471,2.770009100182279,3.2399297067289514,3.242979546216828
404,3.190287306791999,3.745859509519607,3.74363974342993,3.746453308591121,3.689701399854736,3.808500885060541,4.079504756371426,,2.716325892169039,3.96691787357597,3.8767282814539663
408,3.495702195876997,4.096770944846577,3.652210779990851,3.237445676082703,3.8096181626831656,3.5559032278733893,3.8654828244580286,3.952447329888626,3.644831620931986,3.597352069062393,3.780413718452455
409,3.765454239355543,2.808593285485345,2.815002568234632,2.682100439676846,2.648201418749336,2.895394108514601,3.843595753354301,,2.974367140870648,3.9020386626555097,
410,2.8732337172925493,3.302634264311561,3.2283658957603105,3.995582637229076,3.261990513863415,4.061790841827465,3.427612375581277,3.4920596515016147,4.034433609947065,3.0195511007909226,3.0898292211521645
417,3.1411617284402173,3.341357916774073,3.090699016411532,2.842573796587022,2.7498755715100414,3.093710607818552,,,3.335240509329252,3.1669945539671867,2.7710160398250285
420,3.955049792401285,3.468017032073029,3.861113625067031,,3.977503753981438,3.582667096882843,,,3.649273645468116,3.781753015921933,3.9242656664444144
425,2.914882777254101,3.5989958186446813,3.5296596810189635,3.43776123919886,2.768146959890023,3.077899497389981,3.0587534568984496,,3.332051372162674,3.430888741942028,3.5064417220617554
428,2.573797983122203,3.124598927041548,3.1457968820677835,3.6941205672917614,3.489085700573396,3.7518508169339446,3.437845331744953,,4.017498328349195,4.005367758132027,3.9291065596820087
432,3.5932694438921566,3.352518535422817,2.75453221173184,3.7208399324649046,2.728017824042188,3.843664386359365,3.1682065925618907,,3.663058512169396,3.702034866202277,3.803316422340708
434,3.170883452986567,3.497285617821228,2.730569821021909,2.9468849130584043,3.225018052329746,2.917071342488526,3.4586441460365074,,2.9676802510828817,3.281703766806765,3.840984815499516
435,3.6292548503344135,3.422909140863762,2.971425785791934,3.611268241630597,3.192692071597374,3.822905299252697,3.271867411130561,,3.197633015629252,3.0523619735053447,3.1257170702630512
437,3.3575787351352413,3.0000324419913857,3.3299881091870502,3.435602155830529,3.4932468265401195,3.6180497548953503,3.246321190239037,,2.648957824157628,2.9059519413049126,2.8645495932600946
438,2.9839198389321764,3.340346783598257,3.576298560039741,3.47822827276254,3.3205971408535384,3.796517618641107,3.8006144693589383,,2.893710106864251,3.528055361541792,3.740707363975
441,2.6367415064946877,3.0219158891994797,2.919415222274956,2.395238326859671,3.6626473240115223,3.5401071226408,,,,3.4654252075436016,2.44509754136395
444,2.969237616162277,,3.368992238663926,3.276503078484267,3.016437289814634,3.043156847877376,3.1199722244011707,,,2.626139244530144,3.389542163425345
445,3.0092095855742773,3.177386626215474,3.4332854664865096,3.1532103066334054,3.2265587808177183,3.1622558601297124,3.895265774348149,,3.217987487665969,4.070799667294264,2.953835382501791
446,3.0269821546981333,3.502709485417374,3.681604531402135,3.6953540439382735,3.974946959203842,3.7128132972210826,3.6962565595209926,3.785946247735709,2.873944178870265,3.339258534132392,3.563944294034062
448,3.3719409254074764,3.5794973289587757,3.563454298848014,3.221327331054178,2.7401539491290468,3.7129167439933752,,,3.163215618728528,3.441391960818533,3.571564425137619
449,2.7271726237635834,3.1465227429667992,3.703536405823992,3.6483071079199063,3.7219865363660825,3.73493133865546,,,3.2355421372328643,3.265214364227344,3.754392350187036
462,5.07433264425455,5.042511726007999,3.94244580185064,2.717995759840965,3.478702779171565,3.2761352625135087,2.922553797267247,,3.1391377131549283,,3.9566275846771513
471,3.362089150272757,3.8147020223908834,3.1214144387199694,3.2761170327263502,3.2087899775167568,,,,3.014296794988271,3.1266765864643062,3.3752337411922357
477,2.902507157326566,2.6666272291727977,3.406389260218297,3.2311652806035123,3.1671904934218453,3.3295163749495047,3.3414738379957245,,3.154327230686657,3.0420840663410744,3.377302280658979
481,3.577032386153174,3.683009717992977,3.5313433024973317,3.5559744703843665,3.76571561609089,3.5999806574325186,3.643333924582021,2.9513375177170307,3.733218021538171,3.153059994093948,3.568977115263659
485,3.469821231724764,3.315838826146216,3.697581922903922,3.4823120394997416,3.493431726478842,3.785620913221485,4.129118965250244,3.649034526393277,3.3000394913167463,4.064960088359739,3.7994160799551215
486,4.055591002460495,3.889710679747058,3.975184777905967,3.934145224686684,3.932838013438261,3.962901951622503,4.381094933325533,,3.2019633468560658,3.552915366977804,3.9844058297901865
488,3.272312300619847,3.522682035661293,3.915678097223035,3.6541132683756112,3.469361440111149,3.501129853172007,3.406253838672667,3.690933966909997,3.7579169309212577,3.0146501117271978,3.377775247389544
489,3.391277097796732,3.287122453841427,3.090259122384356,3.5665934969429456,3.5404128036292044,3.174987087410321,2.8465078417735588,3.439690704467487,3.086866085024154,3.404983704258257,2.922429304674115
490,2.735059027018068,2.777855563980413,3.057365913253958,2.93637942862928,2.7901456409908216,3.0012167064681856,3.3524377138766406,,2.9883689053234126,3.335903153118636,2.924279869397782
491,2.88916553969608,2.564784159773168,3.239057507163432,3.062678263531164,3.0264031557680013,3.2181369894094054,,,3.248341564250635,3.4620222955310918,3.593025306928164
492,3.2094404009198167,3.198098787689517,3.253368741888349,3.186494419394922,2.447262782586052,2.943046371510612,2.225032960971177,3.224460548284829,2.965196497612009,3.218018683547886,3.4882831489868025
493,3.670038791441021,3.902740733576041,3.314085137341669,2.970899037564485,,3.056391428391952,2.928538552453846,,2.727914265837732,3.0978250422393425,3.6638252920278616
495,3.646599965497353,3.1560017813744747,3.4727793224251418,3.0523144094926837,,3.169887431226453,3.0003613703587657,,3.5476196539704974,3.078638724399867,2.9082614616728306
498,3.7496146879843857,3.833029891038381,3.854419560607335,4.072915590554681,3.57805930804248,3.8107843863874815,3.489050995043887,3.456965060298572,3.526523556703736,3.4647682206536663,2.752040093560652
501,3.5114231466376875,3.275972279197805,4.651280377974591,2.9380931397568677,3.637818739546768,2.709769888424055,3.498222099572695,,3.6043500455557056,2.559792067020322,2.7664392800585462
503,3.2780085365965883,3.498522832830832,3.18277869602184,3.403259173114977,2.656158086772346,3.471207222828595,3.6200120744668784,,,,3.051137956315009
504,3.719179735740022,3.3563959911844155,3.376516496296145,3.4954651481570056,2.8057662128334138,3.2018422571313447,3.3163562249594936,,3.6649949537097135,3.591339952980728,3.5840487291235403
505,3.172835746851247,3.2616513679850563,3.189404939617038,2.8240288683586656,3.1258184162090803,3.3008123645183742,3.163453733930207,,,3.2447649876923426,
508,3.187485574915808,2.9705177968132896,3.101195285176064,,3.093634857712272,2.9826409219690158,3.0796388836885726,,,3.164408084873405,
510,3.494692193027058,3.383131017858356,3.5014447087739886,3.287214399321289,,3.3778849125688346,3.829368506698967,,3.425911310349241,3.592069159128667,3.514168662100343
515,3.4790859877882885,3.616843053042063,3.428997280639976,3.4566458997175205,3.646257496925894,3.6805401928593406,2.704734318360112,3.983166572786271,3.698433211216472,3.227554273758576,3.748925611424148
516,2.681821137463928,3.1801822626453364,3.585732867948007,3.285811603720431,,2.7069189409277423,3.184057062043371,,3.4814039449039806,3.5946594111577035,3.320382971421308
517,3.655793689663641,3.621678504215776,3.5076558575990835,3.4407837431903783,3.5976295438854047,3.815657509400468,3.6987828732162047,3.624391094446844,3.359922524638017,3.516311124012976,2.698479882323288
519,3.7043180578826886,3.6463146141437184,3.8379515464454057,3.5399139257086816,3.4016483220492124,3.7826951742414634,3.213261296194367,,3.683903105464272,3.69255876121548,3.665645407490376
531,3.2929783041662324,,2.6856055109851966,3.2265308837114457,3.0773724161548133,3.8575690640189766,3.575126909933662,,2.728085887567801,3.2864603477914938,3.205934793568625
532,3.5009018334871627,3.011964423070682,3.4489675197428804,3.798494448147244,3.8254470807903136,3.929640002463224,4.0225466699509305,,3.791532145428591,3.859199988626715,3.829725119419165
533,3.798183360234811,3.0872607258137403,3.606077838313123,3.747175032556444,3.772938766432988,3.3709353227645398,3.37229447865531,,3.3285587232618434,3.3338607023274958,3.2629391615903134
534,3.011630447411188,3.603767414975863,3.458691305897021,3.1135590428783,3.975715588200036,3.156599945576863,3.6129682320534338,,3.906048460714596,3.44520429909979,4.598950644170289
538,3.9922897619314215,3.879140837551789,3.236316640634646,3.7839498007711545,3.796275124515331,3.56304021048356,3.559756449766956,,3.25214707265337,3.7961490951569896,3.0536252808524584
539,3.1834788177923725,3.0254461935420984,3.2418868942948027,4.152095790958117,3.07367771602114,3.440435419861893,3.1980234902699944,3.2890987261742977,3.2161947464993443,3.5426598152224544,2.96144406339843
541,2.6292915045941223,2.683793310128096,2.50368260641242,3.129515624988723,3.9336636538571352,,2.661762254181152,,2.834771340656319,3.070823656992842,2.5895643412224105
547,3.4251120990978725,3.169550404587283,,3.189469270046544,3.199734304623868,2.947458297696316,3.4335796543817025,,3.381287426337478,3.324885542465566,3.052498041947035
550,2.941009257233188,3.12337907042722,3.5721301760689754,3.85406563073292,3.893134458096639,2.7988408077444658,3.908645230399395,,3.8849172930092535,3.84305611766445,3.7637236668394416
555,3.901296236203391,2.785808164881971,3.1131270150418,3.63495763992508,3.666830587953533,3.2766423937462053,3.3151392604229803,,3.3455867525740315,,3.230301156781859
556,2.7806582234929107,2.6132407008203917,3.4663872597931835,3.173205162607592,3.3525839381417075,3.718860116888632,3.5023482610968464,3.3928289162564917,3.2068425505782194,3.732939085251666,3.623006124333473
557,3.077393146777897,3.013813027895789,3.3486232299112246,3.2412633381744715,3.4542535659321665,3.215574855642989,3.65526291268546,2.7163795193746827,3.3991250249509584,3.601289603482739,3.1224421495303747
559,3.48417458780697,3.3100055250390588,4.105611387714115,3.653241579958179,3.746991106819524,3.7018964526832505,3.355135892691324,,3.671421736993061,3.7077176963980176,3.747196228234961
563,3.63207994130973,3.569898214335301,3.0190456235945686,2.8183326213042843,3.9825651185852182,2.6991361686942605,3.6031778701089134,,2.907522328484777,3.767003507845331,2.7719070245711475
565,3.65425331250904,3.688543405381718,3.601828702439148,3.515701630455889,3.7328262014751674,3.444754795073124,3.673089504375477,3.4082599363891557,3.6022697955831755,3.4775358714702547,3.7093399810566217
566,4.26405277639723,3.595091622954232,4.359345575827163,4.029141847454818,3.965215323891928,3.008242886475733,2.896255849387498,,2.6678220300771227,4.022407096504386,3.427694521557635
567,3.4928071665501244,3.977261851131108,3.6489245413798734,3.579517475151722,3.324109155839969,3.420870842383431,3.7253451939180726,3.2492696489812136,3.735904742623676,3.164660065462195,5.298118746762377
568,3.1673108418891704,3.4052474601478586,4.086567692520246,3.599093130361182,3.4558274001443627,3.6944400051573534,3.7206381964219872,3.3531274045049297,3.733479413404146,3.097438362758769,3.274948089154244
569,3.669336597416194,2.988897016533789,2.703884831020532,3.527805298598996,3.7327025027658665,3.211720874991285,3.1236083893162268,,3.2709058294778166,3.291803220163185,3.2578934123046266
570,2.8062546677961984,2.9996458990257,2.309591379505575,3.058792300533196,3.392423292691749,2.9633549416624585,3.482407177861915,,3.480150565784122,3.455643078545017,2.924463129632683
573,3.402335889033313,3.0045572326741574,2.926779333797418,3.471914733687424,3.5515588856507865,3.582299466181168,3.666076177793721,2.8745153308179967,2.971326501935045,3.418857672492668,3.325211343008461
577,2.823130784705413,3.4175279060674764,3.5898162630314143,3.457944433898454,3.502438437788216,3.634519961033088,3.185125353206068,,3.3510297944456835,,3.7391304844274
581,3.4707177365365385,3.348939187381865,3.8268416330619135,3.5028250219562698,3.5189515547393464,3.547790735711574,3.1936918353677046,,2.878604403877286,3.398952637763016,2.708504939107172
583,3.5563411620351464,2.81982219759106,2.612047768503879,3.3768673409750094,3.329060821155482,3.4143498928186737,3.008417567906471,,3.411098700247884,3.348528190350608,3.4797659524998696
590,3.604658103857396,3.1544012974532616,3.6075113320781513,3.690262894287789,3.544093757345748,3.244614834072821,3.8316582603260434,,3.893944682084628,3.363348306290124,2.8492304441626213
591,3.962784595213594,3.36693845512773,3.101898396907615,3.393111088183917,2.562029468218149,3.257014528919722,3.543108969778894,3.430676037610827,3.336303166677675,2.9355821919952656,3.2977082841588947
592,3.0796373039893536,3.115550684290981,3.257368194873661,3.197595809461477,3.0649608961458,3.040821702238119,3.3109362903699115,3.881776806314964,3.409647063384938,2.927124489180687,2.893863747610648
593,3.301029632758962,2.678723267107159,3.2972037648951757,3.653517477719472,3.190714977013515,4.512848661638637,,,3.24274218129052,2.973551000066022,3.5194279680940426
596,3.164962210839883,,3.49588076769496,3.5109468334660097,3.2364070059094323,3.682080021584657,3.607159176386523,3.384286299835673,,3.332533740175112,2.718026509403772
597,3.414761201324746,3.626044357347292,3.5453324772686376,3.461271585569922,3.30443810040284,3.4681656938683725,3.625747739451512,,3.8964157231592575,3.327043044486324,3.2867817064653
600,3.9118489189226935,2.8823137544857205,3.1895041667715964,4.014631756736006,3.804634295863009,3.782929717555097,3.0587857052285425,,2.950432051886385,3.8915660159783743,3.8219886432487424
603,2.5522066475263707,3.2429691565923973,3.135652791869024,3.083853033004303,3.256977183728745,3.209437547948583,,,,3.273756473518264,
604,3.850255400001005,3.4934430355933115,3.690666504734718,3.966600651278364,3.751849195898599,3.2354502328910564,3.8668435669844055,3.415702071457435,3.955305733195647,2.979138071893409,2.9192586951181854
609,2.7948824451881533,2.206712971400375,2.842144731409336,3.096942634436574,,3.2669148747177776,3.0289986554379875,,2.831443945583332,3.3482742158149312,3.363437096320475
610,2.6984762562579747,,3.8238772718017975,3.159955616104373,3.25439129855026,3.363099933421394,,3.634873211449636,3.430086722681547,3.039379116722136,4.0214896858174205
618,3.015712231068454,3.181696549482809,2.939385484165243,3.5118024633909988,2.6905853038883967,,3.4164100661076864,3.505426334004721,3.5361254912743973,3.4869014767629785,2.833810244137119
619,4.07918171999768,3.30824218892956,4.620530674895178,2.965116261905815,3.646506411865511,3.468365995535096,3.7359724980928455,3.2950485687964752,3.846876873220981,3.7470491458250015,4.08590534981781
624,2.970552610405647,3.050553430434733,3.3407037492562077,3.164288352588716,3.25149279753712,3.3055130115949343,3.3833515311768907,3.951610557886157,3.264291700401553,3.29610879867831,3.00492733845147
627,2.980473227086633,2.892931379092616,2.9773405601929,3.445411623310532,3.796565221353152,3.45625816169192,,,3.977910139971387,3.920960661213865,2.966790891649095
633,3.608584994633997,4.058648748321214,3.422009011967213,3.0244676408469218,3.729487116779414,3.70841488629815,4.270823003694674,,3.868300452613934,3.4884738023484654,2.682191188354743
635,3.2102673121673986,2.9663142344040967,2.81379496114189,2.951691252593922,3.145220932760788,2.8933330803401494,2.8956173508808054,3.442838030314281,2.916938603439736,3.181313899769273,2.97940143860779
636,2.937109238414855,4.497861297175837,,3.863131140876193,3.0661426448376283,2.9823866561545307,3.7212087010616393,2.955078856542703,3.3264472886069445,3.37558841315286,3.0843327724905083
637,3.708291337117109,3.602858216603627,3.358050684702349,3.7473957860631337,3.777290670319473,3.412180871744004,3.613735864563884,3.4822329566870147,3.950606589396334,3.862087466531851,3.894481267319784
641,3.374535018685328,3.577656510513024,3.350519875782489,3.3435332545890906,3.382546498343212,2.854866356879348,3.18159117400207,,3.3180944501146388,3.3631529870397854,3.3977723639376216
